时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:02,10.48,-0.02,27594,28918512,卖盘,603162,2025-10-17 22:49:35
09:30:01,10.45,-0.03,1630,1707705,卖盘,603162,2025-10-17 22:49:35
09:30:05,10.52,0.07,6164,6455984,买盘,603162,2025-10-17 22:49:35
09:30:08,10.5,-0.02,5467,5740230,卖盘,603162,2025-10-17 22:49:35
09:30:11,10.6,0.1,4924,5179394,买盘,603162,2025-10-17 22:49:35
09:30:14,10.54,-0.06,2555,2697293,卖盘,603162,2025-10-17 22:49:35
09:30:17,10.56,0.02,2574,2716877,中性盘,603162,2025-10-17 22:49:35
09:30:20,10.6,0.04,4470,4709809,买盘,603162,2025-10-17 22:49:35
09:30:23,10.61,0.01,2420,2566358,买盘,603162,2025-10-17 22:49:35
09:30:26,10.65,0.04,4200,4446138,买盘,603162,2025-10-17 22:49:35
09:30:28,10.61,-0.04,2846,3019883,卖盘,603162,2025-10-17 22:49:35
09:30:32,10.63,0.02,3786,4022012,买盘,603162,2025-10-17 22:49:35
09:30:34,10.68,0.05,4530,4829987,买盘,603162,2025-10-17 22:49:35
09:30:37,10.72,0.04,4103,4368359,买盘,603162,2025-10-17 22:49:35
09:30:41,10.75,0.03,4682,5001276,买盘,603162,2025-10-17 22:49:35
09:30:43,10.73,-0.02,4865,5212142,卖盘,603162,2025-10-17 22:49:35
09:30:47,10.75,0.02,5123,5471237,买盘,603162,2025-10-17 22:49:35
09:30:50,10.75,0.0,3668,3922156,卖盘,603162,2025-10-17 22:49:35
09:30:53,10.73,-0.02,3459,3706401,卖盘,603162,2025-10-17 22:49:35
09:30:55,10.63,-0.1,5332,5678039,卖盘,603162,2025-10-17 22:49:35
09:30:59,10.7,0.07,2575,2732237,买盘,603162,2025-10-17 22:49:35
09:31:01,10.63,-0.07,2039,2173935,卖盘,603162,2025-10-17 22:49:35
09:31:05,10.64,0.01,2720,2895268,买盘,603162,2025-10-17 22:49:35
09:31:08,10.64,0.0,2133,2268921,卖盘,603162,2025-10-17 22:49:35
09:31:11,10.64,0.0,2102,2235723,卖盘,603162,2025-10-17 22:49:35
09:31:14,10.64,0.0,2494,2648728,买盘,603162,2025-10-17 22:49:35
09:31:17,10.6,-0.04,1440,1526960,卖盘,603162,2025-10-17 22:49:35
09:31:19,10.6,0.0,1849,1957910,买盘,603162,2025-10-17 22:49:35
09:31:23,10.6,0.0,709,750740,买盘,603162,2025-10-17 22:49:35
09:31:26,10.58,-0.02,1182,1250975,卖盘,603162,2025-10-17 22:49:35
09:31:29,10.6,0.02,1294,1369395,买盘,603162,2025-10-17 22:49:35
09:31:31,10.56,-0.04,1158,1225423,卖盘,603162,2025-10-17 22:49:35
09:31:34,10.6,0.04,1026,1087410,买盘,603162,2025-10-17 22:49:35
09:31:38,10.61,0.01,1660,1760963,买盘,603162,2025-10-17 22:49:35
09:31:41,10.62,0.01,647,687495,中性盘,603162,2025-10-17 22:49:35
09:31:44,10.67,0.05,379,403926,买盘,603162,2025-10-17 22:49:35
09:31:47,10.68,0.01,843,899132,买盘,603162,2025-10-17 22:49:35
09:31:50,10.7,0.02,662,707318,买盘,603162,2025-10-17 22:49:35
09:31:53,10.73,0.03,1328,1422805,买盘,603162,2025-10-17 22:49:35
09:31:56,10.73,0.0,2990,3204537,买盘,603162,2025-10-17 22:49:35
09:31:59,10.72,-0.01,3429,3672281,卖盘,603162,2025-10-17 22:49:35
09:32:02,10.67,-0.05,2192,2337569,中性盘,603162,2025-10-17 22:49:35
09:32:04,10.64,-0.03,3869,4109456,买盘,603162,2025-10-17 22:49:35
09:32:08,10.61,-0.03,1150,1222327,卖盘,603162,2025-10-17 22:49:35
09:32:10,10.63,0.02,557,592007,买盘,603162,2025-10-17 22:49:35
09:32:14,10.6,-0.03,787,835578,卖盘,603162,2025-10-17 22:49:35
09:32:17,10.62,0.02,2376,2519656,买盘,603162,2025-10-17 22:49:35
09:32:20,10.62,0.0,723,767593,买盘,603162,2025-10-17 22:49:35
09:32:23,10.62,0.0,961,1020558,卖盘,603162,2025-10-17 22:49:35
09:32:26,10.63,0.01,1381,1467000,买盘,603162,2025-10-17 22:49:35
09:32:28,10.62,-0.01,1190,1264235,卖盘,603162,2025-10-17 22:49:35
09:32:32,10.63,0.01,574,609971,买盘,603162,2025-10-17 22:49:35
09:32:35,10.64,0.01,952,1012013,买盘,603162,2025-10-17 22:49:35
09:32:37,10.65,0.01,1162,1238868,买盘,603162,2025-10-17 22:49:35
09:32:40,10.69,0.04,146,155875,买盘,603162,2025-10-17 22:49:35
09:32:44,10.7,0.01,421,449453,买盘,603162,2025-10-17 22:49:35
09:32:47,10.7,0.0,606,647682,买盘,603162,2025-10-17 22:49:35
