时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,8.5,0.0,491,417350,卖盘,000905,2025-10-17 22:51:14
09:30:00,8.5,0.0,366,311100,卖盘,000905,2025-10-17 22:51:14
09:30:03,8.52,0.02,1985,1687375,买盘,000905,2025-10-17 22:51:14
09:30:06,8.48,-0.04,908,770808,卖盘,000905,2025-10-17 22:51:14
09:30:09,8.46,-0.02,10,8460,卖盘,000905,2025-10-17 22:51:14
09:30:12,8.46,0.0,56,47427,卖盘,000905,2025-10-17 22:51:14
09:30:15,8.5,0.04,65,55109,买盘,000905,2025-10-17 22:51:14
09:30:18,8.5,0.0,76,64600,买盘,000905,2025-10-17 22:51:14
09:30:21,8.5,0.0,2,1700,卖盘,000905,2025-10-17 22:51:14
09:30:24,8.51,0.01,34,28934,买盘,000905,2025-10-17 22:51:14
09:30:30,8.51,0.0,79,67229,买盘,000905,2025-10-17 22:51:14
09:30:33,8.52,0.01,12,10224,买盘,000905,2025-10-17 22:51:14
09:30:36,8.53,0.01,120,102286,买盘,000905,2025-10-17 22:51:14
09:30:39,8.51,-0.02,235,200079,卖盘,000905,2025-10-17 22:51:14
09:30:42,8.52,0.01,123,104796,买盘,000905,2025-10-17 22:51:14
09:30:45,8.52,0.0,1,852,买盘,000905,2025-10-17 22:51:14
09:30:51,8.52,0.0,293,249571,买盘,000905,2025-10-17 22:51:14
09:30:54,8.53,0.01,45,38362,买盘,000905,2025-10-17 22:51:14
09:30:57,8.51,-0.02,147,125198,卖盘,000905,2025-10-17 22:51:14
09:31:00,8.53,0.02,151,128753,买盘,000905,2025-10-17 22:51:14
09:31:03,8.53,0.0,12,10227,买盘,000905,2025-10-17 22:51:14
09:31:06,8.54,0.01,699,596402,买盘,000905,2025-10-17 22:51:14
09:31:09,8.54,0.0,152,129808,卖盘,000905,2025-10-17 22:51:14
09:31:15,8.54,0.0,41,34998,买盘,000905,2025-10-17 22:51:14
09:31:21,8.54,0.0,148,126379,买盘,000905,2025-10-17 22:51:14
09:31:24,8.54,0.0,309,263881,买盘,000905,2025-10-17 22:51:14
09:31:27,8.55,0.01,23,19654,买盘,000905,2025-10-17 22:51:14
09:31:30,8.55,0.0,46,39330,买盘,000905,2025-10-17 22:51:14
09:31:33,8.54,-0.01,202,172513,卖盘,000905,2025-10-17 22:51:14
09:31:36,8.55,0.01,18,15390,买盘,000905,2025-10-17 22:51:14
09:31:39,8.54,-0.01,229,195577,中性盘,000905,2025-10-17 22:51:14
09:31:45,8.53,-0.01,285,243299,卖盘,000905,2025-10-17 22:51:14
09:31:48,8.53,0.0,41,34979,卖盘,000905,2025-10-17 22:51:14
09:31:51,8.55,0.02,53,45284,买盘,000905,2025-10-17 22:51:14
09:31:54,8.55,0.0,76,64929,买盘,000905,2025-10-17 22:51:14
09:31:57,8.56,0.01,571,488265,买盘,000905,2025-10-17 22:51:14
09:32:00,8.56,0.0,38,32528,买盘,000905,2025-10-17 22:51:14
09:32:03,8.55,-0.01,100,85546,卖盘,000905,2025-10-17 22:51:14
09:32:06,8.55,0.0,146,124860,卖盘,000905,2025-10-17 22:51:14
09:32:09,8.55,0.0,33,28238,卖盘,000905,2025-10-17 22:51:14
09:32:12,8.55,0.0,54,46170,卖盘,000905,2025-10-17 22:51:14
09:32:15,8.55,0.0,3,2565,买盘,000905,2025-10-17 22:51:14
09:32:21,8.56,0.01,450,385095,买盘,000905,2025-10-17 22:51:14
09:32:24,8.56,0.0,192,164257,买盘,000905,2025-10-17 22:51:14
09:32:27,8.56,0.0,78,66738,买盘,000905,2025-10-17 22:51:14
09:32:30,8.55,-0.01,70,59850,卖盘,000905,2025-10-17 22:51:14
09:32:36,8.56,0.01,352,301292,买盘,000905,2025-10-17 22:51:14
09:32:39,8.56,0.0,138,118110,买盘,000905,2025-10-17 22:51:14
09:32:42,8.56,0.0,260,222560,买盘,000905,2025-10-17 22:51:14
09:32:45,8.56,0.0,168,143788,买盘,000905,2025-10-17 22:51:14
09:32:48,8.55,-0.01,43,36765,卖盘,000905,2025-10-17 22:51:14
09:32:54,8.55,0.0,69,58995,卖盘,000905,2025-10-17 22:51:14
09:32:57,8.55,0.0,105,89856,卖盘,000905,2025-10-17 22:51:14
09:33:00,8.56,0.01,257,219833,买盘,000905,2025-10-17 22:51:14
09:33:03,8.55,-0.01,3,2565,卖盘,000905,2025-10-17 22:51:14
09:33:06,8.57,0.02,765,655032,买盘,000905,2025-10-17 22:51:14
09:33:09,8.57,0.0,256,219360,买盘,000905,2025-10-17 22:51:14
09:33:12,8.57,0.0,751,643392,买盘,000905,2025-10-17 22:51:14
09:33:15,8.57,0.0,711,609327,买盘,000905,2025-10-17 22:51:14
09:33:18,8.56,-0.01,105,89915,卖盘,000905,2025-10-17 22:51:14
09:33:21,8.57,0.01,1010,865582,买盘,000905,2025-10-17 22:51:14
09:33:24,8.58,0.01,9,7722,买盘,000905,2025-10-17 22:51:14
09:33:27,8.57,-0.01,229,196389,卖盘,000905,2025-10-17 22:51:14
09:33:30,8.57,0.0,11,9437,卖盘,000905,2025-10-17 22:51:14
09:33:33,8.58,0.01,11,9438,买盘,000905,2025-10-17 22:51:14
09:33:36,8.57,-0.01,242,207394,卖盘,000905,2025-10-17 22:51:14
09:33:39,8.58,0.01,24,20592,买盘,000905,2025-10-17 22:51:14
09:33:42,8.57,-0.01,73,62574,卖盘,000905,2025-10-17 22:51:14
09:33:45,8.58,0.01,14,11999,买盘,000905,2025-10-17 22:51:14
09:33:48,8.57,-0.01,94,80628,卖盘,000905,2025-10-17 22:51:14
09:33:51,8.57,0.0,27,23145,买盘,000905,2025-10-17 22:51:14
09:33:54,8.57,0.0,37,31709,买盘,000905,2025-10-17 22:51:14
09:33:57,8.57,0.0,82,70274,买盘,000905,2025-10-17 22:51:14
09:34:03,8.57,0.0,106,90842,买盘,000905,2025-10-17 22:51:14
09:34:06,8.58,0.01,1070,918043,买盘,000905,2025-10-17 22:51:14
09:34:09,8.58,0.0,241,206852,卖盘,000905,2025-10-17 22:51:14
09:34:12,8.59,0.01,931,799738,买盘,000905,2025-10-17 22:51:14
09:34:15,8.59,0.0,71,60977,买盘,000905,2025-10-17 22:51:14
09:34:21,8.58,-0.01,367,314888,卖盘,000905,2025-10-17 22:51:14
09:34:24,8.59,0.01,92,78937,买盘,000905,2025-10-17 22:51:14
09:34:27,8.58,-0.01,68,58377,买盘,000905,2025-10-17 22:51:14
09:34:30,8.57,-0.01,415,355655,卖盘,000905,2025-10-17 22:51:14
09:34:33,8.56,-0.01,615,526905,卖盘,000905,2025-10-17 22:51:14
09:34:36,8.57,0.01,49,41993,卖盘,000905,2025-10-17 22:51:14
09:34:39,8.61,0.04,1096,941981,买盘,000905,2025-10-17 22:51:14
09:34:42,8.58,-0.03,18,15435,中性盘,000905,2025-10-17 22:51:14
09:34:45,8.58,0.0,23,19731,买盘,000905,2025-10-17 22:51:14
09:34:48,8.58,0.0,37,31746,买盘,000905,2025-10-17 22:51:14
09:34:51,8.58,0.0,78,66960,买盘,000905,2025-10-17 22:51:14
09:34:54,8.59,0.01,2,1718,买盘,000905,2025-10-17 22:51:14
09:34:57,8.6,0.01,771,663252,买盘,000905,2025-10-17 22:51:14
09:35:00,8.61,0.01,237,203838,买盘,000905,2025-10-17 22:51:14
09:35:03,8.65,0.04,1452,1252833,买盘,000905,2025-10-17 22:51:14
09:35:06,8.62,-0.03,209,180486,卖盘,000905,2025-10-17 22:51:14
09:35:09,8.63,0.01,203,175512,中性盘,000905,2025-10-17 22:51:14
09:35:15,8.63,0.0,148,127736,卖盘,000905,2025-10-17 22:51:14
09:35:18,8.63,0.0,729,629022,买盘,000905,2025-10-17 22:51:14
09:35:21,8.62,-0.01,55,47455,中性盘,000905,2025-10-17 22:51:14
09:35:24,8.61,-0.01,524,452128,卖盘,000905,2025-10-17 22:51:14
09:35:30,8.61,0.0,32,27523,中性盘,000905,2025-10-17 22:51:14
09:35:33,8.6,-0.01,135,116134,卖盘,000905,2025-10-17 22:51:14
09:35:36,8.6,0.0,13,11180,卖盘,000905,2025-10-17 22:51:14
09:35:39,8.6,0.0,51,43879,卖盘,000905,2025-10-17 22:51:14
09:35:42,8.6,0.0,7,6020,买盘,000905,2025-10-17 22:51:14
09:35:45,8.6,0.0,24,20649,卖盘,000905,2025-10-17 22:51:14
09:35:48,8.61,0.01,45,38722,买盘,000905,2025-10-17 22:51:14
09:35:51,8.61,0.0,479,412299,买盘,000905,2025-10-17 22:51:14
09:35:54,8.61,0.0,22,18942,买盘,000905,2025-10-17 22:51:14
09:35:57,8.6,-0.01,30,25800,卖盘,000905,2025-10-17 22:51:14
09:36:00,8.61,0.01,655,563924,买盘,000905,2025-10-17 22:51:14
09:36:03,8.61,0.0,7,6027,卖盘,000905,2025-10-17 22:51:14
09:36:06,8.62,0.01,47,40514,买盘,000905,2025-10-17 22:51:14
09:36:09,8.62,0.0,217,186931,买盘,000905,2025-10-17 22:51:14
09:36:12,8.62,0.0,74,63788,卖盘,000905,2025-10-17 22:51:14
09:36:15,8.66,0.04,3944,3411183,买盘,000905,2025-10-17 22:51:14
09:36:18,8.67,0.01,340,294446,买盘,000905,2025-10-17 22:51:14
09:36:21,8.71,0.04,2423,2105347,买盘,000905,2025-10-17 22:51:14
09:36:24,8.72,0.01,142,123662,买盘,000905,2025-10-17 22:51:14
09:36:27,8.75,0.03,479,418814,买盘,000905,2025-10-17 22:51:14
09:36:30,8.75,0.0,412,359462,买盘,000905,2025-10-17 22:51:14
09:36:33,8.72,-0.03,587,512194,卖盘,000905,2025-10-17 22:51:14
09:36:36,8.72,0.0,202,176140,买盘,000905,2025-10-17 22:51:14
09:36:39,8.73,0.01,709,618720,买盘,000905,2025-10-17 22:51:14
09:36:42,8.74,0.01,107,93423,买盘,000905,2025-10-17 22:51:14
09:36:45,8.73,-0.01,878,767195,卖盘,000905,2025-10-17 22:51:14
09:36:48,8.73,0.0,522,455996,买盘,000905,2025-10-17 22:51:14
09:36:51,8.72,-0.01,61,53205,卖盘,000905,2025-10-17 22:51:14
09:36:54,8.72,0.0,362,315538,买盘,000905,2025-10-17 22:51:14
09:36:57,8.73,0.01,470,410242,买盘,000905,2025-10-17 22:51:14
09:37:00,8.72,-0.01,289,252158,卖盘,000905,2025-10-17 22:51:14
09:37:03,8.77,0.05,2540,2221529,买盘,000905,2025-10-17 22:51:14
09:37:06,8.77,0.0,352,308114,买盘,000905,2025-10-17 22:51:14
09:37:09,8.76,-0.01,379,332401,卖盘,000905,2025-10-17 22:51:14
09:37:12,8.78,0.02,669,587004,买盘,000905,2025-10-17 22:51:14
09:37:15,8.77,-0.01,317,278121,卖盘,000905,2025-10-17 22:51:14
09:37:18,8.77,0.0,969,849683,卖盘,000905,2025-10-17 22:51:14
09:37:21,8.75,-0.02,328,286390,中性盘,000905,2025-10-17 22:51:14
09:37:24,8.73,-0.02,186,162673,卖盘,000905,2025-10-17 22:51:14
09:37:27,8.73,0.0,370,323374,买盘,000905,2025-10-17 22:51:14
09:37:30,8.74,0.01,267,233333,中性盘,000905,2025-10-17 22:51:14
09:37:33,8.72,-0.02,71,61979,卖盘,000905,2025-10-17 22:51:14
09:37:36,8.73,0.01,127,110960,中性盘,000905,2025-10-17 22:51:14
09:37:39,8.72,-0.01,118,102961,卖盘,000905,2025-10-17 22:51:14
09:37:42,8.72,0.0,507,442465,卖盘,000905,2025-10-17 22:51:14
09:37:45,8.71,-0.01,186,162016,卖盘,000905,2025-10-17 22:51:14
09:37:48,8.71,0.0,33,28752,中性盘,000905,2025-10-17 22:51:14
09:37:51,8.69,-0.02,342,297511,卖盘,000905,2025-10-17 22:51:14
09:37:54,8.69,0.0,743,646306,卖盘,000905,2025-10-17 22:51:14
09:37:57,8.69,0.0,468,406551,买盘,000905,2025-10-17 22:51:14
09:38:00,8.69,0.0,15,13035,卖盘,000905,2025-10-17 22:51:14
09:38:03,8.69,0.0,86,74734,卖盘,000905,2025-10-17 22:51:14
09:38:06,8.71,0.02,97,84445,买盘,000905,2025-10-17 22:51:14
09:38:09,8.71,0.0,127,110499,买盘,000905,2025-10-17 22:51:14
09:38:12,8.71,0.0,149,129777,买盘,000905,2025-10-17 22:51:14
09:38:15,8.71,0.0,117,101869,买盘,000905,2025-10-17 22:51:14
09:38:18,8.71,0.0,94,81850,买盘,000905,2025-10-17 22:51:14
09:38:21,8.7,-0.01,677,589338,买盘,000905,2025-10-17 22:51:14
09:38:24,8.69,-0.01,88,76506,卖盘,000905,2025-10-17 22:51:14
09:38:27,8.71,0.02,40,34831,买盘,000905,2025-10-17 22:51:14
09:38:30,8.7,-0.01,427,371753,买盘,000905,2025-10-17 22:51:14
09:38:33,8.71,0.01,43,37424,中性盘,000905,2025-10-17 22:51:14
09:38:36,8.71,0.0,66,57486,买盘,000905,2025-10-17 22:51:14
09:38:39,8.7,-0.01,112,97451,卖盘,000905,2025-10-17 22:51:14
09:38:42,8.7,0.0,207,180090,卖盘,000905,2025-10-17 22:51:14
09:38:45,8.69,-0.01,456,396489,卖盘,000905,2025-10-17 22:51:14
09:38:48,8.69,0.0,193,167672,买盘,000905,2025-10-17 22:51:14
09:38:51,8.69,0.0,22,19118,买盘,000905,2025-10-17 22:51:14
09:38:54,8.69,0.0,13,11297,买盘,000905,2025-10-17 22:51:14
09:38:57,8.68,-0.01,278,241544,卖盘,000905,2025-10-17 22:51:14
09:39:00,8.68,0.0,34,29521,卖盘,000905,2025-10-17 22:51:14
09:39:03,8.68,0.0,51,44274,卖盘,000905,2025-10-17 22:51:14
09:39:06,8.68,0.0,64,55555,卖盘,000905,2025-10-17 22:51:14
09:39:09,8.68,0.0,52,45172,卖盘,000905,2025-10-17 22:51:14
09:39:12,8.68,0.0,213,184894,卖盘,000905,2025-10-17 22:51:14
09:39:15,8.68,0.0,15,13020,买盘,000905,2025-10-17 22:51:14
09:39:18,8.68,0.0,21,18228,买盘,000905,2025-10-17 22:51:14
09:39:21,8.68,0.0,30,26040,买盘,000905,2025-10-17 22:51:14
09:39:24,8.67,-0.01,55,47710,卖盘,000905,2025-10-17 22:51:14
09:39:27,8.67,0.0,150,130124,卖盘,000905,2025-10-17 22:51:14
09:39:30,8.69,0.02,408,354178,买盘,000905,2025-10-17 22:51:14
09:39:33,8.7,0.01,95,82622,买盘,000905,2025-10-17 22:51:14
09:39:36,8.68,-0.02,6,5208,卖盘,000905,2025-10-17 22:51:14
09:39:39,8.69,0.01,2690,2332361,买盘,000905,2025-10-17 22:51:14
09:39:42,8.68,-0.01,76,65973,卖盘,000905,2025-10-17 22:51:14
09:39:45,8.68,0.0,31,26894,买盘,000905,2025-10-17 22:51:14
09:39:48,8.68,0.0,84,72894,买盘,000905,2025-10-17 22:51:14
09:39:51,8.66,-0.02,153,132697,卖盘,000905,2025-10-17 22:51:14
09:39:54,8.67,0.01,2,1734,中性盘,000905,2025-10-17 22:51:14
09:39:57,8.66,-0.01,39,33774,卖盘,000905,2025-10-17 22:51:14
09:40:00,8.67,0.01,165,142983,买盘,000905,2025-10-17 22:51:14
