时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:03,27.81,0.0,2176,6051456,卖盘,600887,2025-10-17 22:23:31
09:30:03,27.8,-0.01,153,425332,卖盘,600887,2025-10-17 22:23:31
09:30:06,27.81,0.01,119,330822,买盘,600887,2025-10-17 22:23:31
09:30:09,27.8,-0.01,109,303091,中性盘,600887,2025-10-17 22:23:31
09:30:12,27.79,-0.01,425,1181133,卖盘,600887,2025-10-17 22:23:31
09:30:15,27.78,-0.01,195,541908,卖盘,600887,2025-10-17 22:23:31
09:30:18,27.78,0.0,184,511221,买盘,600887,2025-10-17 22:23:31
09:30:21,27.77,-0.01,162,449874,中性盘,600887,2025-10-17 22:23:31
09:30:24,27.76,-0.01,107,297105,卖盘,600887,2025-10-17 22:23:31
09:30:27,27.77,0.01,346,960542,买盘,600887,2025-10-17 22:23:31
09:30:30,27.75,-0.02,195,541124,中性盘,600887,2025-10-17 22:23:31
09:30:33,27.74,-0.01,626,1737215,中性盘,600887,2025-10-17 22:23:31
09:30:36,27.72,-0.02,313,868084,卖盘,600887,2025-10-17 22:23:31
09:30:39,27.75,0.03,263,729715,买盘,600887,2025-10-17 22:23:31
09:30:42,27.74,-0.01,256,710491,卖盘,600887,2025-10-17 22:23:31
09:30:45,27.76,0.02,324,899233,买盘,600887,2025-10-17 22:23:31
09:30:48,27.78,0.02,296,822233,买盘,600887,2025-10-17 22:23:31
09:30:51,27.81,0.03,463,1286730,买盘,600887,2025-10-17 22:23:31
09:30:54,27.83,0.02,499,1388602,买盘,600887,2025-10-17 22:23:31
09:30:57,27.86,0.03,286,796873,买盘,600887,2025-10-17 22:23:31
09:31:00,27.89,0.03,216,602130,买盘,600887,2025-10-17 22:23:31
09:31:03,27.87,-0.02,182,507164,卖盘,600887,2025-10-17 22:23:31
09:31:06,27.84,-0.03,53,147588,卖盘,600887,2025-10-17 22:23:31
09:31:09,27.84,0.0,33,91856,买盘,600887,2025-10-17 22:23:31
09:31:12,27.85,0.01,98,272875,买盘,600887,2025-10-17 22:23:31
09:31:15,27.8,-0.05,181,503682,卖盘,600887,2025-10-17 22:23:31
09:31:18,27.84,0.04,182,506238,买盘,600887,2025-10-17 22:23:31
09:31:21,27.84,0.0,29,80712,买盘,600887,2025-10-17 22:23:31
09:31:24,27.85,0.01,68,189292,买盘,600887,2025-10-17 22:23:31
09:31:27,27.84,-0.01,53,147528,中性盘,600887,2025-10-17 22:23:31
09:31:30,27.83,-0.01,80,222612,买盘,600887,2025-10-17 22:23:31
09:31:33,27.82,-0.01,35,97367,卖盘,600887,2025-10-17 22:23:31
09:31:36,27.82,0.0,65,180825,卖盘,600887,2025-10-17 22:23:31
09:31:39,27.81,-0.01,62,172422,卖盘,600887,2025-10-17 22:23:31
09:31:42,27.81,0.0,37,102883,买盘,600887,2025-10-17 22:23:31
09:31:45,27.8,-0.01,193,536514,卖盘,600887,2025-10-17 22:23:31
09:31:48,27.8,0.0,63,175122,买盘,600887,2025-10-17 22:23:31
09:31:51,27.8,0.0,34,94499,买盘,600887,2025-10-17 22:23:31
09:31:54,27.79,-0.01,60,166761,卖盘,600887,2025-10-17 22:23:31
09:31:57,27.8,0.01,83,230694,买盘,600887,2025-10-17 22:23:31
09:32:00,27.81,0.01,187,519826,买盘,600887,2025-10-17 22:23:31
09:32:03,27.79,-0.02,81,225136,卖盘,600887,2025-10-17 22:23:31
09:32:06,27.82,0.03,160,445109,买盘,600887,2025-10-17 22:23:31
09:32:09,27.8,-0.02,55,152907,卖盘,600887,2025-10-17 22:23:31
09:32:12,27.81,0.01,261,725648,买盘,600887,2025-10-17 22:23:31
09:32:15,27.81,0.0,100,278043,买盘,600887,2025-10-17 22:23:31
09:32:18,27.8,-0.01,233,647746,中性盘,600887,2025-10-17 22:23:31
09:32:21,27.79,-0.01,311,864837,卖盘,600887,2025-10-17 22:23:31
09:32:24,27.8,0.01,207,575530,买盘,600887,2025-10-17 22:23:31
09:32:27,27.79,-0.01,59,164040,卖盘,600887,2025-10-17 22:23:31
09:32:30,27.8,0.01,29,80625,中性盘,600887,2025-10-17 22:23:31
09:32:33,27.81,0.01,27,75083,买盘,600887,2025-10-17 22:23:31
09:32:36,27.82,0.01,73,202952,买盘,600887,2025-10-17 22:23:31
09:32:39,27.82,0.0,205,569863,买盘,600887,2025-10-17 22:23:31
09:32:42,27.81,-0.01,2,5562,中性盘,600887,2025-10-17 22:23:31
09:32:45,27.8,-0.01,142,394760,买盘,600887,2025-10-17 22:23:31
09:32:48,27.8,0.0,20,55592,买盘,600887,2025-10-17 22:23:31
09:32:51,27.8,0.0,64,177861,买盘,600887,2025-10-17 22:23:31
09:32:54,27.79,-0.01,195,541926,卖盘,600887,2025-10-17 22:23:31
09:32:57,27.78,-0.01,86,238937,卖盘,600887,2025-10-17 22:23:31
09:33:00,27.78,0.0,110,305681,卖盘,600887,2025-10-17 22:23:31
09:33:03,27.79,0.01,25,69450,买盘,600887,2025-10-17 22:23:31
09:33:06,27.8,0.01,104,289029,买盘,600887,2025-10-17 22:23:31
09:33:09,27.81,0.01,69,191863,买盘,600887,2025-10-17 22:23:31
