时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,13.08,0.0,91929,120243132,卖盘,002825,2025-10-17 22:52:37
09:30:00,13.04,-0.04,19056,24723974,卖盘,002825,2025-10-17 22:52:37
09:30:03,13.0,-0.04,14509,18879793,中性盘,002825,2025-10-17 22:52:37
09:30:06,12.98,-0.02,4150,5387776,卖盘,002825,2025-10-17 22:52:37
09:30:09,12.89,-0.09,879,1133250,卖盘,002825,2025-10-17 22:52:37
09:30:12,12.85,-0.04,967,1241939,卖盘,002825,2025-10-17 22:52:37
09:30:15,12.83,-0.02,1034,1325743,中性盘,002825,2025-10-17 22:52:37
09:30:18,12.77,-0.06,844,1079320,卖盘,002825,2025-10-17 22:52:37
09:30:21,12.75,-0.02,627,798912,卖盘,002825,2025-10-17 22:52:37
09:30:24,12.75,0.0,1254,1598057,买盘,002825,2025-10-17 22:52:37
09:30:27,12.64,-0.11,2276,2885971,卖盘,002825,2025-10-17 22:52:37
09:30:30,12.61,-0.03,1265,1597368,卖盘,002825,2025-10-17 22:52:37
09:30:33,12.55,-0.06,3063,3854919,卖盘,002825,2025-10-17 22:52:37
09:30:36,12.53,-0.02,1614,2021550,卖盘,002825,2025-10-17 22:52:37
09:30:39,12.52,-0.01,1172,1466538,卖盘,002825,2025-10-17 22:52:37
09:30:42,12.5,-0.02,1504,1880054,卖盘,002825,2025-10-17 22:52:37
09:30:45,12.47,-0.03,1365,1702598,中性盘,002825,2025-10-17 22:52:37
09:30:48,12.46,-0.01,2107,2625026,卖盘,002825,2025-10-17 22:52:37
09:30:51,12.46,0.0,1569,1952501,买盘,002825,2025-10-17 22:52:37
09:30:54,12.45,-0.01,2289,2850182,买盘,002825,2025-10-17 22:52:37
09:30:57,12.46,0.01,1690,2104529,买盘,002825,2025-10-17 22:52:37
09:31:00,12.49,0.03,3571,4448515,买盘,002825,2025-10-17 22:52:37
09:31:03,12.53,0.04,3590,4481864,买盘,002825,2025-10-17 22:52:37
09:31:06,12.59,0.06,2051,2570806,买盘,002825,2025-10-17 22:52:37
09:31:09,12.6,0.01,1503,1890874,买盘,002825,2025-10-17 22:52:37
09:31:12,12.6,0.0,1256,1582338,买盘,002825,2025-10-17 22:52:37
09:31:15,12.64,0.04,2419,3052686,买盘,002825,2025-10-17 22:52:37
