时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:02,6.62,0.0,3803,2517586,卖盘,600333,2025-10-17 22:53:03
09:30:02,6.62,0.0,1046,690916,买盘,600333,2025-10-17 22:53:03
09:30:05,6.61,-0.01,1245,823235,买盘,600333,2025-10-17 22:53:03
09:30:08,6.61,0.0,1166,768813,买盘,600333,2025-10-17 22:53:03
09:30:11,6.61,0.0,916,605346,买盘,600333,2025-10-17 22:53:03
09:30:14,6.61,0.0,262,173292,卖盘,600333,2025-10-17 22:53:03
09:30:17,6.64,0.03,1002,661886,买盘,600333,2025-10-17 22:53:03
09:30:20,6.61,-0.03,471,311850,卖盘,600333,2025-10-17 22:53:03
09:30:23,6.62,0.01,480,318244,中性盘,600333,2025-10-17 22:53:03
09:30:26,6.62,0.0,550,363849,卖盘,600333,2025-10-17 22:53:03
09:30:29,6.66,0.04,679,449175,买盘,600333,2025-10-17 22:53:03
09:30:32,6.62,-0.04,972,642116,卖盘,600333,2025-10-17 22:53:03
09:30:35,6.64,0.02,492,325583,买盘,600333,2025-10-17 22:53:03
09:30:38,6.64,0.0,397,263166,卖盘,600333,2025-10-17 22:53:03
09:30:41,6.62,-0.02,278,184322,卖盘,600333,2025-10-17 22:53:03
09:30:44,6.63,0.01,268,177622,买盘,600333,2025-10-17 22:53:03
09:30:47,6.64,0.01,543,360386,买盘,600333,2025-10-17 22:53:03
09:30:50,6.63,-0.01,117,77609,卖盘,600333,2025-10-17 22:53:03
09:30:53,6.63,0.0,1009,669082,卖盘,600333,2025-10-17 22:53:03
09:30:56,6.63,0.0,479,317679,买盘,600333,2025-10-17 22:53:03
09:30:59,6.64,0.01,1678,1118851,中性盘,600333,2025-10-17 22:53:03
09:31:02,6.65,0.01,7,4655,中性盘,600333,2025-10-17 22:53:03
09:31:05,6.68,0.03,218,145408,买盘,600333,2025-10-17 22:53:03
09:31:08,6.68,0.0,843,561878,买盘,600333,2025-10-17 22:53:03
09:31:11,6.69,0.01,163,109023,买盘,600333,2025-10-17 22:53:03
09:31:14,6.7,0.01,476,318289,买盘,600333,2025-10-17 22:53:03
09:31:17,6.69,-0.01,1470,983844,卖盘,600333,2025-10-17 22:53:03
09:31:20,6.72,0.03,286,191790,买盘,600333,2025-10-17 22:53:03
09:31:23,6.7,-0.02,276,184899,买盘,600333,2025-10-17 22:53:03
09:31:26,6.72,0.02,261,175171,买盘,600333,2025-10-17 22:53:03
09:31:29,6.72,0.0,189,126735,卖盘,600333,2025-10-17 22:53:03
09:31:32,6.71,-0.01,499,334686,中性盘,600333,2025-10-17 22:53:03
09:31:35,6.7,-0.01,508,340310,卖盘,600333,2025-10-17 22:53:03
09:31:38,6.69,-0.01,292,195502,卖盘,600333,2025-10-17 22:53:03
09:31:41,6.7,0.01,670,448401,买盘,600333,2025-10-17 22:53:03
09:31:44,6.69,-0.01,473,316481,卖盘,600333,2025-10-17 22:53:03
09:31:47,6.67,-0.02,202,134985,卖盘,600333,2025-10-17 22:53:03
09:31:50,6.67,0.0,253,169106,卖盘,600333,2025-10-17 22:53:03
09:31:53,6.68,0.01,1389,925552,买盘,600333,2025-10-17 22:53:03
09:31:56,6.68,0.0,215,143490,买盘,600333,2025-10-17 22:53:03
09:31:59,6.65,-0.03,730,486878,卖盘,600333,2025-10-17 22:53:03
09:32:02,6.65,0.0,274,182210,买盘,600333,2025-10-17 22:53:03
09:32:05,6.66,0.01,610,406435,卖盘,600333,2025-10-17 22:53:03
09:32:08,6.68,0.02,133,88839,买盘,600333,2025-10-17 22:53:03
09:32:11,6.69,0.01,217,145055,买盘,600333,2025-10-17 22:53:03
09:32:14,6.71,0.02,1008,675653,买盘,600333,2025-10-17 22:53:03
09:32:17,6.72,0.01,429,287843,买盘,600333,2025-10-17 22:53:03
09:32:20,6.72,0.0,5670,3787436,买盘,600333,2025-10-17 22:53:03
09:32:23,6.72,0.0,100,67200,卖盘,600333,2025-10-17 22:53:03
09:32:26,6.73,0.01,635,427327,买盘,600333,2025-10-17 22:53:03
09:32:29,6.76,0.03,1023,689778,买盘,600333,2025-10-17 22:53:03
09:32:32,6.75,-0.01,299,201797,中性盘,600333,2025-10-17 22:53:03
09:32:35,6.76,0.01,168,113515,买盘,600333,2025-10-17 22:53:03
09:32:38,6.75,-0.01,186,125612,卖盘,600333,2025-10-17 22:53:03
09:32:41,6.76,0.01,491,330979,买盘,600333,2025-10-17 22:53:03
09:32:44,6.74,-0.02,118,79503,买盘,600333,2025-10-17 22:53:03
09:32:47,6.74,0.0,859,578482,买盘,600333,2025-10-17 22:53:03
09:32:50,6.74,0.0,928,625017,卖盘,600333,2025-10-17 22:53:03
09:32:53,6.74,0.0,261,175956,卖盘,600333,2025-10-17 22:53:03
09:32:56,6.74,0.0,89,59976,买盘,600333,2025-10-17 22:53:03
09:32:59,6.73,-0.01,626,421546,卖盘,600333,2025-10-17 22:53:03
09:33:02,6.73,0.0,309,207837,卖盘,600333,2025-10-17 22:53:03
09:33:05,6.73,0.0,505,339853,买盘,600333,2025-10-17 22:53:03
09:33:08,6.73,0.0,270,181761,卖盘,600333,2025-10-17 22:53:03
09:33:11,6.74,0.01,156,105000,买盘,600333,2025-10-17 22:53:03
09:33:14,6.74,0.0,104,70027,买盘,600333,2025-10-17 22:53:03
09:33:17,6.74,0.0,270,181840,买盘,600333,2025-10-17 22:53:03
09:33:20,6.73,-0.01,133,89593,卖盘,600333,2025-10-17 22:53:03
09:33:23,6.74,0.01,308,207295,买盘,600333,2025-10-17 22:53:03
09:33:26,6.73,-0.01,57,38362,卖盘,600333,2025-10-17 22:53:03
09:33:29,6.72,-0.01,83,55834,卖盘,600333,2025-10-17 22:53:03
09:33:32,6.71,-0.01,248,166586,卖盘,600333,2025-10-17 22:53:03
09:33:35,6.72,0.01,248,166457,买盘,600333,2025-10-17 22:53:03
09:33:38,6.71,-0.01,367,246258,卖盘,600333,2025-10-17 22:53:03
09:33:41,6.7,-0.01,148,99257,卖盘,600333,2025-10-17 22:53:03
09:33:44,6.7,0.0,97,65005,卖盘,600333,2025-10-17 22:53:03
09:33:47,6.7,0.0,267,178890,卖盘,600333,2025-10-17 22:53:03
09:33:50,6.72,0.02,1411,946590,买盘,600333,2025-10-17 22:53:03
09:33:53,6.72,0.0,995,669038,买盘,600333,2025-10-17 22:53:03
09:33:56,6.72,0.0,103,69216,卖盘,600333,2025-10-17 22:53:03
09:33:59,6.72,0.0,10,6720,买盘,600333,2025-10-17 22:53:03
09:34:02,6.72,0.0,188,126191,买盘,600333,2025-10-17 22:53:03
09:34:05,6.71,-0.01,225,151050,卖盘,600333,2025-10-17 22:53:03
09:34:08,6.72,0.01,264,177287,买盘,600333,2025-10-17 22:53:03
09:34:11,6.7,-0.02,40,26827,卖盘,600333,2025-10-17 22:53:03
09:34:14,6.7,0.0,65,43550,卖盘,600333,2025-10-17 22:53:03
09:34:17,6.7,0.0,199,133330,卖盘,600333,2025-10-17 22:53:03
09:34:20,6.7,0.0,241,161356,买盘,600333,2025-10-17 22:53:03
09:34:23,6.69,-0.01,139,93041,卖盘,600333,2025-10-17 22:53:03
09:34:26,6.69,0.0,364,243516,卖盘,600333,2025-10-17 22:53:03
09:34:29,6.69,0.0,60,40140,买盘,600333,2025-10-17 22:53:03
09:34:32,6.68,-0.01,193,128924,卖盘,600333,2025-10-17 22:53:03
09:34:35,6.68,0.0,936,626164,卖盘,600333,2025-10-17 22:53:03
09:34:38,6.68,0.0,493,329430,卖盘,600333,2025-10-17 22:53:03
09:34:41,6.68,0.0,162,108129,中性盘,600333,2025-10-17 22:53:03
09:34:44,6.68,0.0,253,168899,中性盘,600333,2025-10-17 22:53:03
09:34:47,6.69,0.01,236,157635,买盘,600333,2025-10-17 22:53:03
09:34:50,6.69,0.0,139,92928,买盘,600333,2025-10-17 22:53:03
09:34:53,6.69,0.0,1337,895595,买盘,600333,2025-10-17 22:53:03
09:34:56,6.72,0.03,312,209261,买盘,600333,2025-10-17 22:53:03
