时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,12.96,0.0,101425,131447292,卖盘,002185,2025-10-17 22:45:31
09:30:00,12.96,0.0,45314,58726477,卖盘,002185,2025-10-17 22:45:31
09:30:03,12.96,0.0,62844,81446057,卖盘,002185,2025-10-17 22:45:31
09:30:06,12.96,0.0,13327,17271792,卖盘,002185,2025-10-17 22:45:31
09:30:09,12.96,0.0,3984,5163264,卖盘,002185,2025-10-17 22:45:31
09:30:12,12.96,0.0,4847,6281712,卖盘,002185,2025-10-17 22:45:31
09:30:15,12.96,0.0,3020,3913920,卖盘,002185,2025-10-17 22:45:31
09:30:18,12.96,0.0,2291,2969136,卖盘,002185,2025-10-17 22:45:31
09:30:21,12.96,0.0,2334,3024864,卖盘,002185,2025-10-17 22:45:31
09:30:24,12.96,0.0,1069,1385424,卖盘,002185,2025-10-17 22:45:31
09:30:27,12.96,0.0,4697,6087312,卖盘,002185,2025-10-17 22:45:31
09:30:30,12.96,0.0,2550,3304800,卖盘,002185,2025-10-17 22:45:31
09:30:33,12.96,0.0,2125,2754000,卖盘,002185,2025-10-17 22:45:31
09:30:36,12.96,0.0,1343,1740528,卖盘,002185,2025-10-17 22:45:31
09:30:39,12.96,0.0,2666,3455136,卖盘,002185,2025-10-17 22:45:31
09:30:42,12.96,0.0,1190,1542240,卖盘,002185,2025-10-17 22:45:31
09:30:45,12.96,0.0,2351,3047350,卖盘,002185,2025-10-17 22:45:31
09:30:48,12.96,0.0,791,1025136,卖盘,002185,2025-10-17 22:45:31
09:30:51,12.96,0.0,2041,2645136,卖盘,002185,2025-10-17 22:45:31
09:30:54,12.96,0.0,1168,1513728,卖盘,002185,2025-10-17 22:45:31
09:30:57,12.96,0.0,1239,1605744,卖盘,002185,2025-10-17 22:45:31
09:31:00,12.96,0.0,1174,1521504,卖盘,002185,2025-10-17 22:45:31
09:31:03,12.96,0.0,913,1183248,卖盘,002185,2025-10-17 22:45:31
09:31:06,12.96,0.0,746,966660,卖盘,002185,2025-10-17 22:45:31
09:31:09,12.96,0.0,683,885168,卖盘,002185,2025-10-17 22:45:31
09:31:12,12.96,0.0,1748,2265408,卖盘,002185,2025-10-17 22:45:31
09:31:15,12.96,0.0,1091,1413936,卖盘,002185,2025-10-17 22:45:31
09:31:18,12.96,0.0,1641,2126736,卖盘,002185,2025-10-17 22:45:31
09:31:21,12.96,0.0,963,1248489,卖盘,002185,2025-10-17 22:45:31
09:31:24,12.96,0.0,648,840300,卖盘,002185,2025-10-17 22:45:31
09:31:27,12.96,0.0,544,705024,卖盘,002185,2025-10-17 22:45:31
09:31:30,12.96,0.0,480,622339,卖盘,002185,2025-10-17 22:45:31
09:31:33,12.96,0.0,1644,2130624,卖盘,002185,2025-10-17 22:45:31
09:31:36,12.96,0.0,1684,2182464,卖盘,002185,2025-10-17 22:45:31
09:31:39,12.96,0.0,691,894992,卖盘,002185,2025-10-17 22:45:31
09:31:42,12.96,0.0,910,1179360,卖盘,002185,2025-10-17 22:45:31
09:31:45,12.96,0.0,441,571536,卖盘,002185,2025-10-17 22:45:31
09:31:48,12.96,0.0,880,1140480,卖盘,002185,2025-10-17 22:45:31
09:31:51,12.96,0.0,1746,2262816,卖盘,002185,2025-10-17 22:45:31
09:31:54,12.96,0.0,1567,2031350,卖盘,002185,2025-10-17 22:45:31
09:31:57,12.96,0.0,576,746496,卖盘,002185,2025-10-17 22:45:31
09:32:00,12.96,0.0,627,812592,卖盘,002185,2025-10-17 22:45:31
09:32:03,12.96,0.0,384,497664,卖盘,002185,2025-10-17 22:45:31
09:32:06,12.96,0.0,612,793152,卖盘,002185,2025-10-17 22:45:31
09:32:09,12.96,0.0,444,575424,卖盘,002185,2025-10-17 22:45:31
09:32:12,12.96,0.0,279,361584,卖盘,002185,2025-10-17 22:45:31
09:32:15,12.96,0.0,458,593568,卖盘,002185,2025-10-17 22:45:31
09:32:18,12.96,0.0,765,991440,卖盘,002185,2025-10-17 22:45:31
09:32:21,12.96,0.0,780,1010880,卖盘,002185,2025-10-17 22:45:31
09:32:24,12.96,0.0,475,615600,卖盘,002185,2025-10-17 22:45:31
09:32:27,12.96,0.0,877,1136592,卖盘,002185,2025-10-17 22:45:31
09:32:30,12.96,0.0,301,390096,卖盘,002185,2025-10-17 22:45:31
09:32:33,12.96,0.0,163,211248,卖盘,002185,2025-10-17 22:45:31
09:32:36,12.96,0.0,594,769824,卖盘,002185,2025-10-17 22:45:31
09:32:39,12.96,0.0,284,368064,卖盘,002185,2025-10-17 22:45:31
09:32:42,12.96,0.0,221,286416,卖盘,002185,2025-10-17 22:45:31
09:32:45,12.96,0.0,911,1180876,卖盘,002185,2025-10-17 22:45:31
09:32:48,12.96,0.0,510,660960,卖盘,002185,2025-10-17 22:45:31
09:32:51,12.96,0.0,127,164592,卖盘,002185,2025-10-17 22:45:31
09:32:54,12.96,0.0,381,493776,卖盘,002185,2025-10-17 22:45:31
09:32:57,12.96,0.0,196,254016,卖盘,002185,2025-10-17 22:45:31
09:33:00,12.96,0.0,308,399168,卖盘,002185,2025-10-17 22:45:31
09:33:03,12.96,0.0,151,195048,卖盘,002185,2025-10-17 22:45:31
09:33:06,12.96,0.0,243,314928,卖盘,002185,2025-10-17 22:45:31
09:33:09,12.96,0.0,226,292896,卖盘,002185,2025-10-17 22:45:31
09:33:12,12.96,0.0,357,463100,卖盘,002185,2025-10-17 22:45:31
09:33:15,12.96,0.0,185,239760,卖盘,002185,2025-10-17 22:45:31
09:33:18,12.96,0.0,396,513216,卖盘,002185,2025-10-17 22:45:31
09:33:21,12.96,0.0,126,163296,卖盘,002185,2025-10-17 22:45:31
09:33:24,12.96,0.0,184,238464,卖盘,002185,2025-10-17 22:45:31
09:33:27,12.96,0.0,401,519696,卖盘,002185,2025-10-17 22:45:31
09:33:30,12.96,0.0,315,408240,卖盘,002185,2025-10-17 22:45:31
09:33:33,12.96,0.0,212,274752,卖盘,002185,2025-10-17 22:45:31
09:33:36,12.96,0.0,296,383616,卖盘,002185,2025-10-17 22:45:31
09:33:39,12.96,0.0,199,257904,卖盘,002185,2025-10-17 22:45:31
09:33:42,12.96,0.0,1734,2247173,卖盘,002185,2025-10-17 22:45:31
09:33:45,12.96,0.0,259,335664,卖盘,002185,2025-10-17 22:45:31
09:33:48,12.96,0.0,317,410832,卖盘,002185,2025-10-17 22:45:31
09:33:51,12.96,0.0,857,1110672,卖盘,002185,2025-10-17 22:45:31
09:33:54,12.96,0.0,217,281232,卖盘,002185,2025-10-17 22:45:31
09:33:57,12.96,0.0,145,187920,卖盘,002185,2025-10-17 22:45:31
09:34:00,12.96,0.0,177,229392,卖盘,002185,2025-10-17 22:45:31
09:34:03,12.96,0.0,271,351216,卖盘,002185,2025-10-17 22:45:31
09:34:06,12.96,0.0,230,298080,卖盘,002185,2025-10-17 22:45:31
09:34:09,12.96,0.0,255,330480,卖盘,002185,2025-10-17 22:45:31
09:34:12,12.96,0.0,183,237168,卖盘,002185,2025-10-17 22:45:31
09:34:15,12.96,0.0,75,97200,卖盘,002185,2025-10-17 22:45:31
09:34:18,12.96,0.0,117,151632,卖盘,002185,2025-10-17 22:45:31
09:34:21,12.96,0.0,351,454896,卖盘,002185,2025-10-17 22:45:31
09:34:24,12.96,0.0,117,151632,卖盘,002185,2025-10-17 22:45:31
09:34:27,12.96,0.0,453,587088,卖盘,002185,2025-10-17 22:45:31
09:34:30,12.96,0.0,176,228096,卖盘,002185,2025-10-17 22:45:31
09:34:33,12.96,0.0,222,287712,卖盘,002185,2025-10-17 22:45:31
09:34:36,12.96,0.0,201,260496,卖盘,002185,2025-10-17 22:45:31
09:34:39,12.96,0.0,1259,1631664,卖盘,002185,2025-10-17 22:45:31
09:34:42,12.96,0.0,163,211248,卖盘,002185,2025-10-17 22:45:31
09:34:45,12.96,0.0,115,149040,卖盘,002185,2025-10-17 22:45:31
09:34:48,12.96,0.0,1241,1608336,卖盘,002185,2025-10-17 22:45:31
09:34:51,12.96,0.0,179,231984,卖盘,002185,2025-10-17 22:45:31
09:34:54,12.96,0.0,553,716688,卖盘,002185,2025-10-17 22:45:31
09:34:57,12.96,0.0,591,765936,卖盘,002185,2025-10-17 22:45:31
09:35:00,12.96,0.0,877,1136592,卖盘,002185,2025-10-17 22:45:31
09:35:03,12.96,0.0,236,305856,卖盘,002185,2025-10-17 22:45:31
09:35:06,12.96,0.0,91,117936,卖盘,002185,2025-10-17 22:45:31
09:35:09,12.96,0.0,362,469152,卖盘,002185,2025-10-17 22:45:31
09:35:12,12.96,0.0,40,51840,卖盘,002185,2025-10-17 22:45:31
09:35:15,12.96,0.0,307,397872,卖盘,002185,2025-10-17 22:45:31
09:35:18,12.96,0.0,196,254016,卖盘,002185,2025-10-17 22:45:31
09:35:21,12.96,0.0,131,169776,卖盘,002185,2025-10-17 22:45:31
09:35:24,12.96,0.0,421,545616,卖盘,002185,2025-10-17 22:45:31
09:35:27,12.96,0.0,250,324000,卖盘,002185,2025-10-17 22:45:31
09:35:30,12.96,0.0,128,165888,卖盘,002185,2025-10-17 22:45:31
09:35:33,12.96,0.0,284,368064,卖盘,002185,2025-10-17 22:45:31
09:35:36,12.96,0.0,245,317520,卖盘,002185,2025-10-17 22:45:31
09:35:39,12.96,0.0,1860,2410560,卖盘,002185,2025-10-17 22:45:31
09:35:42,12.96,0.0,251,325296,卖盘,002185,2025-10-17 22:45:31
