时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,18.81,0.0,34,63954,卖盘,002767,2025-10-17 22:57:47
09:30:00,18.88,0.07,8,15076,买盘,002767,2025-10-17 22:57:47
09:30:03,18.81,-0.07,33,62165,卖盘,002767,2025-10-17 22:57:47
09:30:06,18.81,0.0,1,1881,卖盘,002767,2025-10-17 22:57:47
09:30:09,18.81,0.0,18,33858,卖盘,002767,2025-10-17 22:57:47
09:30:12,18.81,0.0,8,15048,卖盘,002767,2025-10-17 22:57:47
09:30:15,18.81,0.0,25,47022,买盘,002767,2025-10-17 22:57:47
09:30:18,18.81,0.0,21,39521,卖盘,002767,2025-10-17 22:57:47
09:30:21,18.81,0.0,10,18810,卖盘,002767,2025-10-17 22:57:47
09:30:24,18.81,0.0,18,33858,卖盘,002767,2025-10-17 22:57:47
09:30:27,18.8,-0.01,128,240664,卖盘,002767,2025-10-17 22:57:47
09:30:30,18.79,-0.01,12,22538,中性盘,002767,2025-10-17 22:57:47
09:30:33,18.75,-0.04,38,71361,卖盘,002767,2025-10-17 22:57:47
09:30:36,18.78,0.03,18,33780,中性盘,002767,2025-10-17 22:57:47
09:30:39,18.79,0.01,8,15032,买盘,002767,2025-10-17 22:57:47
09:30:42,18.79,0.0,12,22548,卖盘,002767,2025-10-17 22:57:47
09:30:45,18.79,0.0,21,39479,卖盘,002767,2025-10-17 22:57:47
09:30:48,18.79,0.0,7,13153,卖盘,002767,2025-10-17 22:57:47
09:30:51,18.77,-0.02,6,11265,卖盘,002767,2025-10-17 22:57:47
09:30:57,18.8,0.03,1,1880,中性盘,002767,2025-10-17 22:57:47
09:31:00,18.76,-0.04,33,62033,卖盘,002767,2025-10-17 22:57:47
09:31:03,18.79,0.03,2,3758,买盘,002767,2025-10-17 22:57:47
09:31:06,18.76,-0.03,8,15029,卖盘,002767,2025-10-17 22:57:47
09:31:15,18.76,0.0,10,18763,卖盘,002767,2025-10-17 22:57:47
09:31:18,18.75,-0.01,5,9377,卖盘,002767,2025-10-17 22:57:47
09:31:27,18.79,0.04,1,1879,买盘,002767,2025-10-17 22:57:47
09:31:33,18.75,-0.04,1,1875,卖盘,002767,2025-10-17 22:57:47
09:31:36,18.77,0.02,6,11253,中性盘,002767,2025-10-17 22:57:47
09:31:42,18.72,-0.05,9,16856,卖盘,002767,2025-10-17 22:57:47
09:31:45,18.77,0.05,2,3754,买盘,002767,2025-10-17 22:57:47
09:31:48,18.77,0.0,1,1877,买盘,002767,2025-10-17 22:57:47
09:31:57,18.72,-0.05,18,33696,卖盘,002767,2025-10-17 22:57:47
09:32:03,18.72,0.0,8,14976,卖盘,002767,2025-10-17 22:57:47
09:32:06,18.7,-0.02,24,44921,卖盘,002767,2025-10-17 22:57:47
09:32:09,18.73,0.03,4,7492,中性盘,002767,2025-10-17 22:57:47
09:32:12,18.72,-0.01,19,35587,卖盘,002767,2025-10-17 22:57:47
