时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,11.72,0.16,14335,16801089,买盘,000006,2025-10-17 22:53:18
09:30:00,11.87,0.15,4309,5076152,买盘,000006,2025-10-17 22:53:18
09:30:03,11.9,0.03,10802,12807126,买盘,000006,2025-10-17 22:53:18
09:30:06,11.99,0.09,4209,5039797,买盘,000006,2025-10-17 22:53:18
09:30:09,12.03,0.04,3524,4233872,买盘,000006,2025-10-17 22:53:18
09:30:12,12.05,0.02,1918,2312946,买盘,000006,2025-10-17 22:53:18
09:30:15,12.15,0.1,2443,2954340,买盘,000006,2025-10-17 22:53:18
09:30:18,12.16,0.01,4899,5940524,买盘,000006,2025-10-17 22:53:18
09:30:21,12.1,-0.06,3222,3918506,卖盘,000006,2025-10-17 22:53:18
09:30:24,12.05,-0.05,5082,6133197,卖盘,000006,2025-10-17 22:53:18
09:30:27,12.0,-0.05,5946,7150653,卖盘,000006,2025-10-17 22:53:18
09:30:30,11.93,-0.07,4323,5185963,卖盘,000006,2025-10-17 22:53:18
09:30:33,11.95,0.02,3031,3629006,买盘,000006,2025-10-17 22:53:18
09:30:36,12.15,0.2,6574,7919614,买盘,000006,2025-10-17 22:53:18
09:30:39,12.16,0.01,3645,4413028,买盘,000006,2025-10-17 22:53:18
09:30:42,12.16,0.0,4702,5712925,买盘,000006,2025-10-17 22:53:18
09:30:45,12.16,0.0,5585,6803314,买盘,000006,2025-10-17 22:53:18
09:30:48,12.2,0.04,2653,3227679,买盘,000006,2025-10-17 22:53:18
09:30:51,12.16,-0.04,5728,6982249,中性盘,000006,2025-10-17 22:53:18
09:30:54,12.21,0.05,3896,4754958,买盘,000006,2025-10-17 22:53:18
09:30:57,12.2,-0.01,4204,5137285,卖盘,000006,2025-10-17 22:53:18
09:31:00,12.17,-0.03,3247,3975091,卖盘,000006,2025-10-17 22:53:18
09:31:03,12.17,0.0,3911,4781560,卖盘,000006,2025-10-17 22:53:18
09:31:06,12.17,0.0,4476,5457218,卖盘,000006,2025-10-17 22:53:18
09:31:09,12.17,0.0,2710,3304234,卖盘,000006,2025-10-17 22:53:18
09:31:12,12.17,0.0,5192,6325872,卖盘,000006,2025-10-17 22:53:18
09:31:15,12.15,-0.02,2748,3341811,卖盘,000006,2025-10-17 22:53:18
09:31:18,12.15,0.0,2595,3155126,买盘,000006,2025-10-17 22:53:18
09:31:21,12.17,0.02,2419,2939215,买盘,000006,2025-10-17 22:53:18
09:31:24,12.17,0.0,3305,4011508,买盘,000006,2025-10-17 22:53:18
09:31:27,12.15,-0.02,3582,4359584,中性盘,000006,2025-10-17 22:53:18
09:31:30,12.14,-0.01,2584,3145924,卖盘,000006,2025-10-17 22:53:18
09:31:33,12.15,0.01,4737,5762294,卖盘,000006,2025-10-17 22:53:18
09:31:36,12.16,0.01,2154,2620584,中性盘,000006,2025-10-17 22:53:18
09:31:39,12.15,-0.01,1688,2052174,卖盘,000006,2025-10-17 22:53:18
09:31:42,12.19,0.04,2855,3471789,买盘,000006,2025-10-17 22:53:18
09:31:45,12.18,-0.01,1425,1735341,卖盘,000006,2025-10-17 22:53:18
09:31:48,12.18,0.0,1427,1739010,买盘,000006,2025-10-17 22:53:18
09:31:51,12.24,0.06,967,1180390,买盘,000006,2025-10-17 22:53:18
09:31:54,12.2,-0.04,1746,2137973,卖盘,000006,2025-10-17 22:53:18
09:31:57,12.24,0.04,1391,1702149,买盘,000006,2025-10-17 22:53:18
09:32:00,12.23,-0.01,1733,2119955,卖盘,000006,2025-10-17 22:53:18
09:32:03,12.24,0.01,2163,2651222,买盘,000006,2025-10-17 22:53:18
09:32:06,12.21,-0.03,2467,3016181,卖盘,000006,2025-10-17 22:53:18
09:32:09,12.22,0.01,2483,3034602,买盘,000006,2025-10-17 22:53:18
09:32:12,12.21,-0.01,1426,1742961,卖盘,000006,2025-10-17 22:53:18
09:32:15,12.26,0.05,2324,2842354,买盘,000006,2025-10-17 22:53:18
09:32:18,12.31,0.05,4357,5355996,买盘,000006,2025-10-17 22:53:18
09:32:21,12.28,-0.03,2550,3136469,卖盘,000006,2025-10-17 22:53:18
09:32:24,12.31,0.03,799,983903,中性盘,000006,2025-10-17 22:53:18
09:32:27,12.37,0.06,4017,4970463,买盘,000006,2025-10-17 22:53:18
09:32:30,12.43,0.06,1673,2071455,买盘,000006,2025-10-17 22:53:18
09:32:33,12.48,0.05,2133,2652104,买盘,000006,2025-10-17 22:53:18
09:32:36,12.5,0.02,2851,3558346,买盘,000006,2025-10-17 22:53:18
09:32:39,12.49,-0.01,2026,2530193,中性盘,000006,2025-10-17 22:53:18
09:32:42,12.48,-0.01,2110,2632765,中性盘,000006,2025-10-17 22:53:18
09:32:45,12.46,-0.02,2952,3682540,中性盘,000006,2025-10-17 22:53:18
09:32:48,12.44,-0.02,3092,3851385,卖盘,000006,2025-10-17 22:53:18
09:32:51,12.45,0.01,2618,3261663,买盘,000006,2025-10-17 22:53:18
09:32:54,12.45,0.0,6047,7531663,买盘,000006,2025-10-17 22:53:18
09:32:57,12.45,0.0,7205,8968075,买盘,000006,2025-10-17 22:53:18
09:33:00,12.47,0.02,2275,2832386,买盘,000006,2025-10-17 22:53:18
09:33:03,12.48,0.01,1487,1854147,买盘,000006,2025-10-17 22:53:18
09:33:06,12.47,-0.01,5035,6283795,卖盘,000006,2025-10-17 22:53:18
09:33:09,12.5,0.03,3064,3838343,买盘,000006,2025-10-17 22:53:18
09:33:12,12.6,0.1,25449,32054728,买盘,000006,2025-10-17 22:53:18
09:33:15,12.6,0.0,4160,5241600,卖盘,000006,2025-10-17 22:53:18
09:33:18,12.6,0.0,2159,2720340,卖盘,000006,2025-10-17 22:53:18
09:33:21,12.6,0.0,2888,3638880,卖盘,000006,2025-10-17 22:53:18
09:33:24,12.6,0.0,5292,6668084,卖盘,000006,2025-10-17 22:53:18
09:33:27,12.6,0.0,4072,5130720,卖盘,000006,2025-10-17 22:53:18
09:33:30,12.54,-0.06,7778,9779931,卖盘,000006,2025-10-17 22:53:18
09:33:33,12.5,-0.04,2840,3554021,卖盘,000006,2025-10-17 22:53:18
09:33:36,12.5,0.0,1231,1538364,买盘,000006,2025-10-17 22:53:18
09:33:39,12.49,-0.01,1416,1770807,卖盘,000006,2025-10-17 22:53:18
09:33:42,12.51,0.02,1258,1574166,买盘,000006,2025-10-17 22:53:18
09:33:45,12.51,0.0,2505,3134346,卖盘,000006,2025-10-17 22:53:18
09:33:48,12.51,0.0,1358,1698700,卖盘,000006,2025-10-17 22:53:18
09:33:51,12.51,0.0,2305,2878862,买盘,000006,2025-10-17 22:53:18
09:33:54,12.44,-0.07,4347,5417831,卖盘,000006,2025-10-17 22:53:18
09:33:57,12.43,-0.01,2964,3701346,卖盘,000006,2025-10-17 22:53:18
09:34:00,12.44,0.01,1031,1281736,买盘,000006,2025-10-17 22:53:18
09:34:03,12.44,0.0,818,1018440,买盘,000006,2025-10-17 22:53:18
09:34:06,12.43,-0.01,1513,1880378,卖盘,000006,2025-10-17 22:53:18
09:34:09,12.43,0.0,1202,1493482,卖盘,000006,2025-10-17 22:53:18
09:34:12,12.42,-0.01,650,807655,卖盘,000006,2025-10-17 22:53:18
09:34:15,12.42,0.0,1723,2138993,卖盘,000006,2025-10-17 22:53:18
09:34:18,12.41,-0.01,1224,1519658,卖盘,000006,2025-10-17 22:53:18
