时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,21.45,-0.01,10596,22729128,卖盘,002670,2025-10-17 22:58:48
09:30:00,21.45,0.0,8264,17719659,卖盘,002670,2025-10-17 22:58:48
09:30:03,21.45,0.0,9930,21306496,买盘,002670,2025-10-17 22:58:48
09:30:06,21.45,0.0,2213,4738585,买盘,002670,2025-10-17 22:58:48
09:30:09,21.37,-0.08,781,1669939,中性盘,002670,2025-10-17 22:58:48
09:30:12,21.35,-0.02,610,1303894,卖盘,002670,2025-10-17 22:58:48
09:30:15,21.36,0.01,415,886192,中性盘,002670,2025-10-17 22:58:48
09:30:18,21.35,-0.01,880,1878882,卖盘,002670,2025-10-17 22:58:48
09:30:21,21.37,0.02,2177,4649439,买盘,002670,2025-10-17 22:58:48
09:30:24,21.35,-0.02,651,1388998,卖盘,002670,2025-10-17 22:58:48
09:30:27,21.36,0.01,1063,2267877,买盘,002670,2025-10-17 22:58:48
09:30:30,21.39,0.03,1522,3253655,买盘,002670,2025-10-17 22:58:48
09:30:33,21.44,0.05,2220,4754828,买盘,002670,2025-10-17 22:58:48
09:30:36,21.5,0.06,5792,12442533,买盘,002670,2025-10-17 22:58:48
09:30:39,21.53,0.03,875,1881069,买盘,002670,2025-10-17 22:58:48
09:30:42,21.54,0.01,777,1673637,买盘,002670,2025-10-17 22:58:48
09:30:45,21.53,-0.01,1510,3252103,卖盘,002670,2025-10-17 22:58:48
09:30:48,21.69,0.16,8930,19325072,买盘,002670,2025-10-17 22:58:48
09:30:51,21.74,0.05,4555,9910145,买盘,002670,2025-10-17 22:58:48
09:30:54,21.82,0.08,914,1989548,买盘,002670,2025-10-17 22:58:48
09:30:57,21.85,0.03,2642,5774436,买盘,002670,2025-10-17 22:58:48
09:31:00,21.82,-0.03,2032,4439854,卖盘,002670,2025-10-17 22:58:48
09:31:03,21.78,-0.04,3428,7484005,卖盘,002670,2025-10-17 22:58:48
09:31:06,21.77,-0.01,1981,4314718,中性盘,002670,2025-10-17 22:58:48
09:31:09,21.74,-0.03,3809,8293316,卖盘,002670,2025-10-17 22:58:48
09:31:12,21.7,-0.04,1896,4122061,卖盘,002670,2025-10-17 22:58:48
