时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,24.29,-0.71,70898,172211242,卖盘,000158,2025-10-17 22:45:51
09:30:00,23.9,-0.39,23418,56113985,卖盘,000158,2025-10-17 22:45:51
09:30:03,24.08,0.18,55612,133340976,买盘,000158,2025-10-17 22:45:51
09:30:06,24.26,0.18,8101,19567240,买盘,000158,2025-10-17 22:45:51
09:30:09,24.26,0.0,2769,6706249,买盘,000158,2025-10-17 22:45:51
09:30:12,24.2,-0.06,2021,4895121,卖盘,000158,2025-10-17 22:45:51
09:30:15,24.09,-0.11,1711,4128255,卖盘,000158,2025-10-17 22:45:51
09:30:18,24.08,-0.01,1902,4589058,卖盘,000158,2025-10-17 22:45:51
09:30:21,24.07,-0.01,2550,6137577,卖盘,000158,2025-10-17 22:45:51
09:30:24,24.06,-0.01,3215,7723586,中性盘,000158,2025-10-17 22:45:51
09:30:27,24.0,-0.06,2826,6787292,卖盘,000158,2025-10-17 22:45:51
09:30:30,24.09,0.09,4744,11403735,买盘,000158,2025-10-17 22:45:51
09:30:33,24.13,0.04,3790,9140824,买盘,000158,2025-10-17 22:45:51
09:30:36,24.23,0.1,9936,24110692,买盘,000158,2025-10-17 22:45:51
09:30:39,24.41,0.18,15080,36671300,买盘,000158,2025-10-17 22:45:51
09:30:42,24.5,0.09,780,1907445,买盘,000158,2025-10-17 22:45:51
09:30:45,24.5,0.0,2933,7175262,买盘,000158,2025-10-17 22:45:51
09:30:48,24.51,0.01,1965,4815694,买盘,000158,2025-10-17 22:45:51
09:30:51,24.5,-0.01,7847,19219469,卖盘,000158,2025-10-17 22:45:51
09:30:54,24.5,0.0,4091,10020664,买盘,000158,2025-10-17 22:45:51
09:30:57,24.54,0.04,3738,9160665,中性盘,000158,2025-10-17 22:45:51
09:31:00,24.55,0.01,2234,5482724,买盘,000158,2025-10-17 22:45:51
09:31:03,24.57,0.02,4505,11053489,买盘,000158,2025-10-17 22:45:51
09:31:06,24.57,0.0,3230,7933292,买盘,000158,2025-10-17 22:45:51
09:31:09,24.61,0.04,5802,14263893,买盘,000158,2025-10-17 22:45:51
09:31:12,24.62,0.01,1245,3065453,买盘,000158,2025-10-17 22:45:51
09:31:15,24.56,-0.06,11228,27582048,卖盘,000158,2025-10-17 22:45:51
09:31:18,24.4,-0.16,4750,11653265,卖盘,000158,2025-10-17 22:45:51
09:31:21,24.5,0.1,2357,5762734,买盘,000158,2025-10-17 22:45:51
09:31:24,24.5,0.0,1606,3922808,买盘,000158,2025-10-17 22:45:51
09:31:27,24.55,0.05,1707,4180648,买盘,000158,2025-10-17 22:45:51
09:31:30,24.56,0.01,1645,4035466,买盘,000158,2025-10-17 22:45:51
09:31:33,24.6,0.04,5228,12856791,买盘,000158,2025-10-17 22:45:51
09:31:36,24.62,0.02,1850,4550185,买盘,000158,2025-10-17 22:45:51
09:31:39,24.59,-0.03,4106,10107509,卖盘,000158,2025-10-17 22:45:51
09:31:42,24.6,0.01,5241,12880326,买盘,000158,2025-10-17 22:45:51
09:31:45,24.6,0.0,3528,8678401,买盘,000158,2025-10-17 22:45:51
09:31:48,24.62,0.02,3171,7801051,买盘,000158,2025-10-17 22:45:51
09:31:51,24.62,0.0,2489,6126367,买盘,000158,2025-10-17 22:45:51
09:31:54,24.64,0.02,3812,9388151,买盘,000158,2025-10-17 22:45:51
09:31:57,24.65,0.01,3834,9446299,买盘,000158,2025-10-17 22:45:51
09:32:00,24.66,0.01,4638,11430386,买盘,000158,2025-10-17 22:45:51
09:32:03,24.7,0.04,2159,5326524,买盘,000158,2025-10-17 22:45:51
09:32:06,24.7,0.0,1908,4711886,买盘,000158,2025-10-17 22:45:51
09:32:09,24.74,0.04,1470,3634296,买盘,000158,2025-10-17 22:45:51
09:32:12,24.75,0.01,1795,4442616,买盘,000158,2025-10-17 22:45:51
09:32:15,24.8,0.05,2100,5201651,买盘,000158,2025-10-17 22:45:51
09:32:18,24.85,0.05,2231,5534158,买盘,000158,2025-10-17 22:45:51
09:32:21,24.8,-0.05,7121,17670170,卖盘,000158,2025-10-17 22:45:51
09:32:24,24.86,0.06,7262,18036333,买盘,000158,2025-10-17 22:45:51
09:32:27,24.87,0.01,2257,5611599,买盘,000158,2025-10-17 22:45:51
09:32:30,24.88,0.01,4817,11981771,中性盘,000158,2025-10-17 22:45:51
09:32:33,24.88,0.0,6887,17136998,卖盘,000158,2025-10-17 22:45:51
09:32:36,24.9,0.02,9171,22822900,买盘,000158,2025-10-17 22:45:51
09:32:39,24.9,0.0,6067,15097254,卖盘,000158,2025-10-17 22:45:51
09:32:42,24.81,-0.09,9579,23822546,卖盘,000158,2025-10-17 22:45:51
09:32:45,24.81,0.0,6398,15895976,卖盘,000158,2025-10-17 22:45:51
09:32:48,24.81,0.0,4853,12048472,卖盘,000158,2025-10-17 22:45:51
09:32:51,24.84,0.03,4066,10101032,买盘,000158,2025-10-17 22:45:51
09:32:54,24.87,0.03,3393,8422880,中性盘,000158,2025-10-17 22:45:51
09:32:57,24.84,-0.03,3980,9888581,卖盘,000158,2025-10-17 22:45:51
09:33:00,24.8,-0.04,4547,11297730,卖盘,000158,2025-10-17 22:45:51
09:33:03,24.78,-0.02,4673,11591283,卖盘,000158,2025-10-17 22:45:51
09:33:06,24.72,-0.06,2432,6023631,卖盘,000158,2025-10-17 22:45:51
09:33:09,24.7,-0.02,2898,7163005,卖盘,000158,2025-10-17 22:45:51
09:33:12,24.69,-0.01,1702,4202595,卖盘,000158,2025-10-17 22:45:51
09:33:15,24.66,-0.03,2013,4968134,卖盘,000158,2025-10-17 22:45:51
09:33:18,24.66,0.0,2159,5326561,卖盘,000158,2025-10-17 22:45:51
09:33:21,24.65,-0.01,2331,5748336,卖盘,000158,2025-10-17 22:45:51
09:33:24,24.64,-0.01,1879,4630562,卖盘,000158,2025-10-17 22:45:51
09:33:27,24.61,-0.03,1942,4782479,卖盘,000158,2025-10-17 22:45:51
09:33:30,24.61,0.0,1871,4605102,卖盘,000158,2025-10-17 22:45:51
09:33:33,24.58,-0.03,2538,6245225,卖盘,000158,2025-10-17 22:45:51
09:33:36,24.58,0.0,1079,2652588,卖盘,000158,2025-10-17 22:45:51
09:33:39,24.56,-0.02,1239,3044121,卖盘,000158,2025-10-17 22:45:51
09:33:42,24.55,-0.01,1216,2985023,卖盘,000158,2025-10-17 22:45:51
09:33:45,24.5,-0.05,1506,3692563,卖盘,000158,2025-10-17 22:45:51
09:33:48,24.49,-0.01,1576,3862258,卖盘,000158,2025-10-17 22:45:51
09:33:51,24.6,0.11,5368,13181556,买盘,000158,2025-10-17 22:45:51
09:33:54,24.58,-0.02,4515,11106614,中性盘,000158,2025-10-17 22:45:51
09:33:57,24.62,0.04,1272,3131406,买盘,000158,2025-10-17 22:45:51
09:34:00,24.65,0.03,1219,3003086,买盘,000158,2025-10-17 22:45:51
09:34:03,24.65,0.0,1159,2856344,买盘,000158,2025-10-17 22:45:51
09:34:06,24.65,0.0,1693,4174121,卖盘,000158,2025-10-17 22:45:51
09:34:09,24.66,0.01,1881,4639750,买盘,000158,2025-10-17 22:45:51
09:34:12,24.69,0.03,3896,9607341,买盘,000158,2025-10-17 22:45:51
09:34:15,24.66,-0.03,4619,11388972,卖盘,000158,2025-10-17 22:45:51
09:34:18,24.69,0.03,1409,3477860,买盘,000158,2025-10-17 22:45:51
09:34:21,24.71,0.02,2266,5590758,买盘,000158,2025-10-17 22:45:51
09:34:24,24.69,-0.02,2279,5627566,卖盘,000158,2025-10-17 22:45:51
09:34:27,24.7,0.01,2837,7006092,买盘,000158,2025-10-17 22:45:51
09:34:30,24.72,0.02,2515,6206136,买盘,000158,2025-10-17 22:45:51
09:34:33,24.7,-0.02,3037,7503487,卖盘,000158,2025-10-17 22:45:51
09:34:36,24.72,0.02,1284,3174507,买盘,000158,2025-10-17 22:45:51
09:34:39,24.72,0.0,1023,2529134,卖盘,000158,2025-10-17 22:45:51
09:34:42,24.73,0.01,1331,3292034,买盘,000158,2025-10-17 22:45:51
09:34:45,24.74,0.01,1164,2879379,买盘,000158,2025-10-17 22:45:51
09:34:48,24.76,0.02,778,1924360,买盘,000158,2025-10-17 22:45:51
09:34:51,24.77,0.01,439,1086925,买盘,000158,2025-10-17 22:45:51
09:34:54,24.73,-0.04,7735,19133806,卖盘,000158,2025-10-17 22:45:51
09:34:57,24.72,-0.01,3727,9213773,中性盘,000158,2025-10-17 22:45:51
09:35:00,24.72,0.0,3612,8920165,买盘,000158,2025-10-17 22:45:51
09:35:03,24.66,-0.06,2437,6010691,卖盘,000158,2025-10-17 22:45:51
09:35:06,24.67,0.01,1915,4724434,买盘,000158,2025-10-17 22:45:51
09:35:09,24.67,0.0,2969,7310950,买盘,000158,2025-10-17 22:45:51
09:35:12,24.6,-0.07,2187,5379063,卖盘,000158,2025-10-17 22:45:51
09:35:15,24.6,0.0,1204,2960997,买盘,000158,2025-10-17 22:45:51
09:35:18,24.6,0.0,1020,2505324,买盘,000158,2025-10-17 22:45:51
09:35:21,24.51,-0.09,965,2369946,卖盘,000158,2025-10-17 22:45:51
09:35:24,24.51,0.0,999,2453200,卖盘,000158,2025-10-17 22:45:51
09:35:27,24.51,0.0,906,2220998,卖盘,000158,2025-10-17 22:45:51
09:35:30,24.51,0.0,1071,2625905,卖盘,000158,2025-10-17 22:45:51
09:35:33,24.52,0.01,1189,2914440,中性盘,000158,2025-10-17 22:45:51
09:35:36,24.57,0.05,1155,2832427,买盘,000158,2025-10-17 22:45:51
