时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,6.16,0.0,3073,1892968,卖盘,002490,2025-10-17 22:47:50
09:30:00,6.15,-0.01,825,508427,卖盘,002490,2025-10-17 22:47:50
09:30:03,6.16,0.01,1636,1007370,买盘,002490,2025-10-17 22:47:50
09:30:06,6.19,0.03,1699,1047307,买盘,002490,2025-10-17 22:47:50
09:30:09,6.21,0.02,1706,1057609,买盘,002490,2025-10-17 22:47:50
09:30:12,6.23,0.02,1176,734231,买盘,002490,2025-10-17 22:47:50
09:30:15,6.26,0.03,1388,869943,买盘,002490,2025-10-17 22:47:50
09:30:18,6.27,0.01,737,462069,中性盘,002490,2025-10-17 22:47:50
09:30:21,6.27,0.0,1437,901863,买盘,002490,2025-10-17 22:47:50
09:30:24,6.3,0.03,660,415541,买盘,002490,2025-10-17 22:47:50
09:30:27,6.29,-0.01,1498,943369,卖盘,002490,2025-10-17 22:47:50
09:30:30,6.31,0.02,972,612097,买盘,002490,2025-10-17 22:47:50
09:30:33,6.28,-0.03,1678,1056412,卖盘,002490,2025-10-17 22:47:50
09:30:36,6.26,-0.02,657,411830,卖盘,002490,2025-10-17 22:47:50
09:30:39,6.26,0.0,822,513338,买盘,002490,2025-10-17 22:47:50
09:30:42,6.26,0.0,1251,780341,买盘,002490,2025-10-17 22:47:50
09:30:45,6.25,-0.01,262,163696,中性盘,002490,2025-10-17 22:47:50
09:30:48,6.22,-0.03,424,264743,卖盘,002490,2025-10-17 22:47:50
09:30:51,6.24,0.02,94,58536,中性盘,002490,2025-10-17 22:47:50
09:30:54,6.24,0.0,176,109740,买盘,002490,2025-10-17 22:47:50
09:30:57,6.21,-0.03,209,130022,卖盘,002490,2025-10-17 22:47:50
09:31:00,6.21,0.0,356,221414,卖盘,002490,2025-10-17 22:47:50
09:31:03,6.24,0.03,245,152378,买盘,002490,2025-10-17 22:47:50
09:31:06,6.22,-0.02,205,127590,中性盘,002490,2025-10-17 22:47:50
09:31:09,6.22,0.0,389,241591,买盘,002490,2025-10-17 22:47:50
09:31:12,6.21,-0.01,139,86334,卖盘,002490,2025-10-17 22:47:50
09:31:15,6.21,0.0,133,82671,卖盘,002490,2025-10-17 22:47:50
09:31:18,6.22,0.01,156,96894,买盘,002490,2025-10-17 22:47:50
09:31:21,6.21,-0.01,132,81972,买盘,002490,2025-10-17 22:47:50
09:31:24,6.21,0.0,113,70136,买盘,002490,2025-10-17 22:47:50
