时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,53.4,0.0,17474,93308971,卖盘,000063,2025-10-17 22:23:12
09:30:00,53.55,0.15,8476,45330063,买盘,000063,2025-10-17 22:23:12
09:30:03,53.59,0.04,14524,77732538,中性盘,000063,2025-10-17 22:23:12
09:30:06,53.69,0.1,4093,21936773,买盘,000063,2025-10-17 22:23:12
09:30:09,53.71,0.02,1159,6220113,买盘,000063,2025-10-17 22:23:12
09:30:12,53.69,-0.02,1526,8196429,中性盘,000063,2025-10-17 22:23:12
09:30:15,53.71,0.02,2154,11566142,中性盘,000063,2025-10-17 22:23:12
09:30:18,53.69,-0.02,555,2981018,卖盘,000063,2025-10-17 22:23:12
09:30:21,53.61,-0.08,4467,24006214,卖盘,000063,2025-10-17 22:23:12
09:30:24,53.5,-0.11,3192,17082106,卖盘,000063,2025-10-17 22:23:12
09:30:27,53.41,-0.09,11757,62793628,卖盘,000063,2025-10-17 22:23:12
09:30:30,53.27,-0.14,3019,16111717,卖盘,000063,2025-10-17 22:23:12
09:30:33,53.28,0.01,4229,22519591,买盘,000063,2025-10-17 22:23:12
09:30:36,53.3,0.02,3108,16572706,买盘,000063,2025-10-17 22:23:12
09:30:39,53.24,-0.06,3663,19506878,卖盘,000063,2025-10-17 22:23:12
09:30:42,53.19,-0.05,931,4954322,卖盘,000063,2025-10-17 22:23:12
09:30:45,53.15,-0.04,2248,11947266,卖盘,000063,2025-10-17 22:23:12
09:30:48,53.12,-0.03,2819,14987682,中性盘,000063,2025-10-17 22:23:12
09:30:51,53.08,-0.04,2004,10640168,卖盘,000063,2025-10-17 22:23:12
09:30:54,53.07,-0.01,4114,21837053,卖盘,000063,2025-10-17 22:23:12
09:30:57,53.07,0.0,1812,9617900,卖盘,000063,2025-10-17 22:23:12
09:31:00,53.1,0.03,2933,15570145,买盘,000063,2025-10-17 22:23:12
09:31:03,53.11,0.01,1660,8817838,中性盘,000063,2025-10-17 22:23:12
09:31:06,53.17,0.06,839,4463777,卖盘,000063,2025-10-17 22:23:12
09:31:09,53.17,0.0,721,3835402,卖盘,000063,2025-10-17 22:23:12
09:31:12,53.27,0.1,589,3135788,买盘,000063,2025-10-17 22:23:12
09:31:15,53.3,0.03,981,5225139,买盘,000063,2025-10-17 22:23:12
09:31:18,53.23,-0.07,1626,8657470,卖盘,000063,2025-10-17 22:23:12
09:31:21,53.15,-0.08,2045,10885427,卖盘,000063,2025-10-17 22:23:12
09:31:24,53.19,0.04,1407,7485656,买盘,000063,2025-10-17 22:23:12
09:31:27,53.18,-0.01,1518,8067725,卖盘,000063,2025-10-17 22:23:12
09:31:30,53.19,0.01,636,3381586,买盘,000063,2025-10-17 22:23:12
09:31:33,53.13,-0.06,1216,6463443,卖盘,000063,2025-10-17 22:23:12
09:31:36,53.09,-0.04,1761,9354762,卖盘,000063,2025-10-17 22:23:12
09:31:39,53.09,0.0,2805,14885797,卖盘,000063,2025-10-17 22:23:12
09:31:42,53.07,-0.02,1219,6468354,卖盘,000063,2025-10-17 22:23:12
09:31:45,53.06,-0.01,1375,7293223,中性盘,000063,2025-10-17 22:23:12
09:31:48,53.05,-0.01,2967,15737441,中性盘,000063,2025-10-17 22:23:12
09:31:51,53.02,-0.03,1830,9702429,卖盘,000063,2025-10-17 22:23:12
09:31:54,53.02,0.0,2310,12247951,卖盘,000063,2025-10-17 22:23:12
09:31:57,53.02,0.0,3337,17694778,卖盘,000063,2025-10-17 22:23:12
09:32:00,53.0,-0.02,2073,10988974,卖盘,000063,2025-10-17 22:23:12
09:32:03,52.94,-0.06,2243,11871171,卖盘,000063,2025-10-17 22:23:12
09:32:06,52.91,-0.03,1848,9774309,卖盘,000063,2025-10-17 22:23:12
09:32:09,52.88,-0.03,1214,6420275,卖盘,000063,2025-10-17 22:23:12
09:32:12,52.86,-0.02,2058,10873940,卖盘,000063,2025-10-17 22:23:12
09:32:15,52.86,0.0,2943,15558242,卖盘,000063,2025-10-17 22:23:12
09:32:18,52.86,0.0,2493,13185809,买盘,000063,2025-10-17 22:23:12
09:32:21,52.86,0.0,2751,14545311,卖盘,000063,2025-10-17 22:23:12
09:32:24,52.86,0.0,1538,8129873,卖盘,000063,2025-10-17 22:23:12
09:32:27,52.87,0.01,1817,9607772,中性盘,000063,2025-10-17 22:23:12
09:32:30,52.86,-0.01,2110,11155556,卖盘,000063,2025-10-17 22:23:12
09:32:33,52.87,0.01,2439,12901258,买盘,000063,2025-10-17 22:23:12
09:32:36,52.89,0.02,1312,6937743,中性盘,000063,2025-10-17 22:23:12
09:32:39,52.91,0.02,847,4482532,中性盘,000063,2025-10-17 22:23:12
