时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,7.82,-0.05,36474,28522668,卖盘,002716,2025-10-17 22:50:10
09:30:00,7.85,0.03,40935,32091538,买盘,002716,2025-10-17 22:50:10
09:30:03,7.84,-0.01,20723,16226309,卖盘,002716,2025-10-17 22:50:10
09:30:06,7.82,-0.02,9999,7822880,卖盘,002716,2025-10-17 22:50:10
09:30:09,7.82,0.0,13632,10656943,卖盘,002716,2025-10-17 22:50:10
09:30:12,7.81,-0.01,8534,6658867,中性盘,002716,2025-10-17 22:50:10
09:30:15,7.8,-0.01,4300,3353239,卖盘,002716,2025-10-17 22:50:10
09:30:18,7.78,-0.02,2166,1685201,卖盘,002716,2025-10-17 22:50:10
09:30:21,7.76,-0.02,3093,2401832,卖盘,002716,2025-10-17 22:50:10
09:30:24,7.75,-0.01,2721,2108566,卖盘,002716,2025-10-17 22:50:10
09:30:27,7.72,-0.03,9695,7482561,卖盘,002716,2025-10-17 22:50:10
09:30:30,7.69,-0.03,11653,8978340,卖盘,002716,2025-10-17 22:50:10
09:30:33,7.64,-0.05,6465,4956420,卖盘,002716,2025-10-17 22:50:10
09:30:36,7.65,0.01,4176,3198503,买盘,002716,2025-10-17 22:50:10
09:30:39,7.64,-0.01,2693,2059770,卖盘,002716,2025-10-17 22:50:10
09:30:42,7.65,0.01,3510,2687186,买盘,002716,2025-10-17 22:50:10
09:30:45,7.66,0.01,2986,2286204,买盘,002716,2025-10-17 22:50:10
09:30:48,7.67,0.01,1700,1302171,买盘,002716,2025-10-17 22:50:10
09:30:51,7.67,0.0,3835,2936757,买盘,002716,2025-10-17 22:50:10
09:30:54,7.68,0.01,3469,2658873,买盘,002716,2025-10-17 22:50:10
09:30:57,7.68,0.0,1636,1255888,买盘,002716,2025-10-17 22:50:10
09:31:00,7.68,0.0,6212,4766841,买盘,002716,2025-10-17 22:50:10
09:31:03,7.68,0.0,10097,7754630,卖盘,002716,2025-10-17 22:50:10
09:31:06,7.69,0.01,7002,5378483,买盘,002716,2025-10-17 22:50:10
09:31:09,7.7,0.01,6398,4919138,买盘,002716,2025-10-17 22:50:10
09:31:12,7.69,-0.01,2915,2243411,卖盘,002716,2025-10-17 22:50:10
09:31:15,7.7,0.01,2539,1954205,买盘,002716,2025-10-17 22:50:10
09:31:18,7.71,0.01,4608,3554775,买盘,002716,2025-10-17 22:50:10
09:31:21,7.73,0.02,1262,973286,买盘,002716,2025-10-17 22:50:10
09:31:24,7.75,0.02,1500,1160587,买盘,002716,2025-10-17 22:50:10
09:31:27,7.73,-0.02,2098,1624979,卖盘,002716,2025-10-17 22:50:10
09:31:30,7.76,0.03,1921,1487770,买盘,002716,2025-10-17 22:50:10
09:31:33,7.78,0.02,2856,2217790,买盘,002716,2025-10-17 22:50:10
09:31:36,7.78,0.0,3772,2929442,卖盘,002716,2025-10-17 22:50:10
09:31:39,7.79,0.01,3935,3065919,买盘,002716,2025-10-17 22:50:10
09:31:42,7.8,0.01,2368,1844231,买盘,002716,2025-10-17 22:50:10
09:31:45,7.82,0.02,1767,1378442,买盘,002716,2025-10-17 22:50:10
09:31:48,7.82,0.0,2538,1982411,买盘,002716,2025-10-17 22:50:10
09:31:51,7.83,0.01,4171,3262137,买盘,002716,2025-10-17 22:50:10
09:31:54,7.82,-0.01,4994,3901969,卖盘,002716,2025-10-17 22:50:10
09:31:57,7.81,-0.01,8442,6583347,中性盘,002716,2025-10-17 22:50:10
09:32:00,7.78,-0.03,3167,2469909,卖盘,002716,2025-10-17 22:50:10
09:32:03,7.78,0.0,4312,3356918,卖盘,002716,2025-10-17 22:50:10
09:32:06,7.77,-0.01,2423,1884750,卖盘,002716,2025-10-17 22:50:10
09:32:09,7.78,0.01,4539,3533603,买盘,002716,2025-10-17 22:50:10
09:32:12,7.85,0.07,6357,4974907,买盘,002716,2025-10-17 22:50:10
09:32:15,7.85,0.0,11243,8849934,买盘,002716,2025-10-17 22:50:10
09:32:18,7.84,-0.01,5807,4551264,卖盘,002716,2025-10-17 22:50:10
09:32:21,7.85,0.01,5522,4341254,买盘,002716,2025-10-17 22:50:10
09:32:24,7.85,0.0,2782,2187466,买盘,002716,2025-10-17 22:50:10
09:32:27,7.86,0.01,2695,2121034,买盘,002716,2025-10-17 22:50:10
09:32:30,7.87,0.01,2379,1868847,买盘,002716,2025-10-17 22:50:10
09:32:33,7.88,0.01,1250,984133,买盘,002716,2025-10-17 22:50:10
09:32:36,7.88,0.0,1241,978269,卖盘,002716,2025-10-17 22:50:10
09:32:39,7.89,0.01,6241,4927593,买盘,002716,2025-10-17 22:50:10
09:32:42,7.91,0.02,1768,1396978,买盘,002716,2025-10-17 22:50:10
09:32:45,7.91,0.0,3447,2722940,买盘,002716,2025-10-17 22:50:10
09:32:48,7.92,0.01,2646,2093301,买盘,002716,2025-10-17 22:50:10
09:32:51,7.91,-0.01,3489,2758296,卖盘,002716,2025-10-17 22:50:10
09:32:54,7.91,0.0,2828,2236873,买盘,002716,2025-10-17 22:50:10
09:32:57,7.89,-0.02,4319,3409597,卖盘,002716,2025-10-17 22:50:10
09:33:00,7.88,-0.01,1633,1288831,卖盘,002716,2025-10-17 22:50:10
09:33:03,7.88,0.0,909,716023,买盘,002716,2025-10-17 22:50:10
09:33:06,7.88,0.0,2624,2066082,买盘,002716,2025-10-17 22:50:10
09:33:09,7.86,-0.02,2514,1979168,卖盘,002716,2025-10-17 22:50:10
09:33:12,7.87,0.01,4395,3456942,买盘,002716,2025-10-17 22:50:10
09:33:15,7.86,-0.01,1403,1102663,中性盘,002716,2025-10-17 22:50:10
09:33:18,7.85,-0.01,2343,1840067,卖盘,002716,2025-10-17 22:50:10
09:33:21,7.85,0.0,3657,2874056,卖盘,002716,2025-10-17 22:50:10
09:33:24,7.85,0.0,1285,1008601,卖盘,002716,2025-10-17 22:50:10
09:33:27,7.84,-0.01,773,606636,卖盘,002716,2025-10-17 22:50:10
09:33:30,7.83,-0.01,2037,1598358,卖盘,002716,2025-10-17 22:50:10
09:33:33,7.85,0.02,2922,2292934,买盘,002716,2025-10-17 22:50:10
09:33:36,7.86,0.01,2600,2038529,买盘,002716,2025-10-17 22:50:10
09:33:39,7.85,-0.01,1262,991697,卖盘,002716,2025-10-17 22:50:10
09:33:42,7.85,0.0,912,715654,卖盘,002716,2025-10-17 22:50:10
09:33:45,7.84,-0.01,963,755358,中性盘,002716,2025-10-17 22:50:10
09:33:48,7.83,-0.01,1101,863508,卖盘,002716,2025-10-17 22:50:10
09:33:51,7.83,0.0,908,712048,卖盘,002716,2025-10-17 22:50:10
09:33:54,7.85,0.02,3090,2423969,买盘,002716,2025-10-17 22:50:10
09:33:57,7.83,-0.02,2816,2209238,卖盘,002716,2025-10-17 22:50:10
09:34:00,7.85,0.02,759,595739,中性盘,002716,2025-10-17 22:50:10
09:34:03,7.85,0.0,597,468848,卖盘,002716,2025-10-17 22:50:10
09:34:06,7.85,0.0,1216,955014,卖盘,002716,2025-10-17 22:50:10
09:34:09,7.85,0.0,1228,964491,卖盘,002716,2025-10-17 22:50:10
09:34:12,7.85,0.0,1403,1101676,卖盘,002716,2025-10-17 22:50:10
09:34:15,7.85,0.0,3293,2585417,买盘,002716,2025-10-17 22:50:10
09:34:18,7.85,0.0,2419,1901163,买盘,002716,2025-10-17 22:50:10
09:34:21,7.85,0.0,2091,1641561,卖盘,002716,2025-10-17 22:50:10
09:34:24,7.87,0.02,1806,1420946,买盘,002716,2025-10-17 22:50:10
09:34:27,7.87,0.0,717,563506,卖盘,002716,2025-10-17 22:50:10
09:34:30,7.88,0.01,559,440196,买盘,002716,2025-10-17 22:50:10
09:34:33,7.88,0.0,2309,1816829,买盘,002716,2025-10-17 22:50:10
09:34:36,7.87,-0.01,1609,1267386,卖盘,002716,2025-10-17 22:50:10
09:34:39,7.88,0.01,1270,1000507,买盘,002716,2025-10-17 22:50:10
09:34:42,7.87,-0.01,1484,1168280,卖盘,002716,2025-10-17 22:50:10
09:34:45,7.89,0.02,872,687062,买盘,002716,2025-10-17 22:50:10
09:34:48,7.89,0.0,6044,4769660,买盘,002716,2025-10-17 22:50:10
09:34:51,7.9,0.01,1366,1077970,买盘,002716,2025-10-17 22:50:10
09:34:54,7.89,-0.01,1251,987815,卖盘,002716,2025-10-17 22:50:10
09:34:57,7.89,0.0,4766,3765937,卖盘,002716,2025-10-17 22:50:10
09:35:00,7.9,0.01,2558,2020471,买盘,002716,2025-10-17 22:50:10
09:35:03,7.91,0.01,2813,2223794,买盘,002716,2025-10-17 22:50:10
09:35:06,7.92,0.01,2082,1646699,买盘,002716,2025-10-17 22:50:10
09:35:09,7.92,0.0,2715,2146220,买盘,002716,2025-10-17 22:50:10
09:35:12,7.92,0.0,4238,3354421,买盘,002716,2025-10-17 22:50:10
09:35:15,7.92,0.0,3407,2698014,买盘,002716,2025-10-17 22:50:10
09:35:18,7.93,0.01,4052,3208388,买盘,002716,2025-10-17 22:50:10
09:35:21,7.92,-0.01,3131,2478728,卖盘,002716,2025-10-17 22:50:10
09:35:24,7.92,0.0,10419,8254931,卖盘,002716,2025-10-17 22:50:10
09:35:27,7.93,0.01,2032,1609605,买盘,002716,2025-10-17 22:50:10
09:35:30,7.93,0.0,1633,1293855,买盘,002716,2025-10-17 22:50:10
09:35:33,7.93,0.0,1046,828964,买盘,002716,2025-10-17 22:50:10
09:35:36,7.93,0.0,2713,2150098,买盘,002716,2025-10-17 22:50:10
09:35:39,7.93,0.0,1808,1433899,卖盘,002716,2025-10-17 22:50:10
09:35:42,7.94,0.01,2761,2190205,买盘,002716,2025-10-17 22:50:10
09:35:45,7.93,-0.01,2677,2123755,卖盘,002716,2025-10-17 22:50:10
09:35:48,7.94,0.01,4272,3390399,买盘,002716,2025-10-17 22:50:10
09:35:51,7.94,0.0,2311,1834767,买盘,002716,2025-10-17 22:50:10
09:35:54,7.94,0.0,2459,1951436,卖盘,002716,2025-10-17 22:50:10
09:35:57,7.95,0.01,2034,1615673,买盘,002716,2025-10-17 22:50:10
09:36:00,7.94,-0.01,4165,3310284,卖盘,002716,2025-10-17 22:50:10
09:36:03,7.95,0.01,2066,1641655,买盘,002716,2025-10-17 22:50:10
09:36:06,7.95,0.0,3827,3041749,买盘,002716,2025-10-17 22:50:10
09:36:09,7.95,0.0,5268,4187570,买盘,002716,2025-10-17 22:50:10
09:36:12,7.96,0.01,1702,1353398,买盘,002716,2025-10-17 22:50:10
09:36:15,7.96,0.0,1796,1428655,买盘,002716,2025-10-17 22:50:10
09:36:18,7.96,0.0,1715,1364828,买盘,002716,2025-10-17 22:50:10
09:36:21,7.96,0.0,4270,3398741,买盘,002716,2025-10-17 22:50:10
09:36:24,7.96,0.0,1648,1312122,卖盘,002716,2025-10-17 22:50:10
09:36:27,7.97,0.01,3140,2500297,买盘,002716,2025-10-17 22:50:10
