时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:02,19.57,0.0,13696,26803072,卖盘,603933,2025-10-17 22:50:18
09:30:02,19.45,-0.12,492,959014,卖盘,603933,2025-10-17 22:50:18
09:30:05,19.4,-0.05,2639,5142012,中性盘,603933,2025-10-17 22:50:18
09:30:08,19.39,-0.01,1543,3000847,中性盘,603933,2025-10-17 22:50:18
09:30:11,19.46,0.07,2510,4868917,买盘,603933,2025-10-17 22:50:18
09:30:14,19.4,-0.06,2802,5449849,卖盘,603933,2025-10-17 22:50:18
09:30:17,19.35,-0.05,2801,5431614,中性盘,603933,2025-10-17 22:50:18
09:30:20,19.44,0.09,4340,8438216,买盘,603933,2025-10-17 22:50:18
09:30:23,19.4,-0.04,2665,5167124,中性盘,603933,2025-10-17 22:50:18
09:30:26,19.3,-0.1,2427,4700091,卖盘,603933,2025-10-17 22:50:18
09:30:29,19.32,0.02,3105,6017922,买盘,603933,2025-10-17 22:50:18
09:30:32,19.32,0.0,2911,5633677,买盘,603933,2025-10-17 22:50:18
09:30:35,19.31,-0.01,2303,4447773,中性盘,603933,2025-10-17 22:50:18
09:30:38,19.25,-0.06,2195,4232145,卖盘,603933,2025-10-17 22:50:18
09:30:41,19.21,-0.04,1548,2978265,卖盘,603933,2025-10-17 22:50:18
09:30:44,19.2,-0.01,1851,3555639,卖盘,603933,2025-10-17 22:50:18
09:30:47,19.18,-0.02,742,1422943,卖盘,603933,2025-10-17 22:50:18
09:30:50,19.16,-0.02,707,1354421,卖盘,603933,2025-10-17 22:50:18
09:30:53,19.12,-0.04,468,895260,卖盘,603933,2025-10-17 22:50:18
09:30:56,19.1,-0.02,1314,2510946,卖盘,603933,2025-10-17 22:50:18
09:30:59,19.09,-0.01,706,1347391,卖盘,603933,2025-10-17 22:50:18
09:31:02,19.05,-0.04,754,1436728,卖盘,603933,2025-10-17 22:50:18
09:31:05,19.04,-0.01,1288,2453195,卖盘,603933,2025-10-17 22:50:18
09:31:08,19.03,-0.01,799,1520866,卖盘,603933,2025-10-17 22:50:18
09:31:11,19.01,-0.02,616,1171147,卖盘,603933,2025-10-17 22:50:18
09:31:14,19.0,-0.01,888,1687474,卖盘,603933,2025-10-17 22:50:18
09:31:17,19.0,0.0,1078,2048147,卖盘,603933,2025-10-17 22:50:18
09:31:20,19.0,0.0,422,801646,买盘,603933,2025-10-17 22:50:18
09:31:23,18.95,-0.05,811,1539524,卖盘,603933,2025-10-17 22:50:18
09:31:26,18.94,-0.01,455,861739,中性盘,603933,2025-10-17 22:50:18
09:31:29,18.92,-0.02,397,751200,卖盘,603933,2025-10-17 22:50:18
09:31:32,18.9,-0.02,659,1245705,卖盘,603933,2025-10-17 22:50:18
09:31:35,18.91,0.01,607,1147243,买盘,603933,2025-10-17 22:50:18
09:31:38,18.88,-0.03,769,1452298,卖盘,603933,2025-10-17 22:50:18
09:31:41,18.88,0.0,818,1544794,买盘,603933,2025-10-17 22:50:18
09:31:44,18.85,-0.03,257,484795,买盘,603933,2025-10-17 22:50:18
09:31:47,18.88,0.03,408,769174,买盘,603933,2025-10-17 22:50:18
09:31:50,18.85,-0.03,1914,3607773,卖盘,603933,2025-10-17 22:50:18
09:31:53,18.85,0.0,941,1773181,买盘,603933,2025-10-17 22:50:18
09:31:56,18.86,0.01,883,1663769,中性盘,603933,2025-10-17 22:50:18
09:31:59,18.87,0.01,487,917686,买盘,603933,2025-10-17 22:50:18
09:32:02,18.88,0.01,944,1779576,买盘,603933,2025-10-17 22:50:18
09:32:05,18.87,-0.01,939,1769527,卖盘,603933,2025-10-17 22:50:18
09:32:08,18.78,-0.09,1199,2254822,卖盘,603933,2025-10-17 22:50:18
09:32:11,18.72,-0.06,733,1375735,卖盘,603933,2025-10-17 22:50:18
09:32:14,18.66,-0.06,766,1432013,卖盘,603933,2025-10-17 22:50:18
09:32:17,18.64,-0.02,438,815697,卖盘,603933,2025-10-17 22:50:18
09:32:20,18.62,-0.02,842,1569378,中性盘,603933,2025-10-17 22:50:18
09:32:23,18.64,0.02,410,763645,买盘,603933,2025-10-17 22:50:18
09:32:26,18.64,0.0,567,1055444,买盘,603933,2025-10-17 22:50:18
09:32:29,18.68,0.04,658,1227186,买盘,603933,2025-10-17 22:50:18
09:32:32,18.66,-0.02,640,1194354,中性盘,603933,2025-10-17 22:50:18
09:32:35,18.68,0.02,600,1119680,买盘,603933,2025-10-17 22:50:18
