时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,29.45,0.0,15115,44513675,卖盘,000021,2025-10-17 22:49:07
09:30:00,29.52,0.07,5315,15686812,买盘,000021,2025-10-17 22:49:07
09:30:03,29.47,-0.05,19852,58549903,卖盘,000021,2025-10-17 22:49:07
09:30:06,29.52,0.05,3842,11325510,买盘,000021,2025-10-17 22:49:07
09:30:09,29.48,-0.04,983,2899962,卖盘,000021,2025-10-17 22:49:07
09:30:12,29.45,-0.03,5248,15459352,卖盘,000021,2025-10-17 22:49:07
09:30:15,29.4,-0.05,4753,13973893,卖盘,000021,2025-10-17 22:49:07
09:30:18,29.36,-0.04,2217,6508105,中性盘,000021,2025-10-17 22:49:07
09:30:21,29.35,-0.01,1108,3248966,卖盘,000021,2025-10-17 22:49:07
09:30:24,29.3,-0.05,1090,3193822,卖盘,000021,2025-10-17 22:49:07
09:30:27,29.34,0.04,2578,7546445,买盘,000021,2025-10-17 22:49:07
09:30:30,29.36,0.02,2821,8277700,买盘,000021,2025-10-17 22:49:07
09:30:33,29.46,0.1,2215,6518231,买盘,000021,2025-10-17 22:49:07
09:30:36,29.48,0.02,1556,4588448,买盘,000021,2025-10-17 22:49:07
09:30:39,29.47,-0.01,1091,3214237,卖盘,000021,2025-10-17 22:49:07
09:30:42,29.48,0.01,1287,3794615,买盘,000021,2025-10-17 22:49:07
09:30:45,29.48,0.0,684,2015726,买盘,000021,2025-10-17 22:49:07
09:30:48,29.46,-0.02,1927,5672037,卖盘,000021,2025-10-17 22:49:07
09:30:51,29.44,-0.02,1842,5412983,中性盘,000021,2025-10-17 22:49:07
09:30:54,29.36,-0.08,2258,6645459,卖盘,000021,2025-10-17 22:49:07
09:30:57,29.38,0.02,1473,4327980,中性盘,000021,2025-10-17 22:49:07
09:31:00,29.39,0.01,2207,6482417,买盘,000021,2025-10-17 22:49:07
09:31:03,29.44,0.05,1466,4318001,中性盘,000021,2025-10-17 22:49:07
09:31:06,29.62,0.18,1289,3805837,买盘,000021,2025-10-17 22:49:07
09:31:09,29.64,0.02,621,1840488,买盘,000021,2025-10-17 22:49:07
09:31:12,29.67,0.03,606,1796557,买盘,000021,2025-10-17 22:49:07
09:31:15,29.67,0.0,1601,4742404,买盘,000021,2025-10-17 22:49:07
