时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:03,11.5,0.0,32494,37368100,卖盘,601611,2025-10-17 22:59:27
09:30:00,11.49,-0.01,1767,2031702,卖盘,601611,2025-10-17 22:59:27
09:30:03,11.46,-0.03,2538,2913014,卖盘,601611,2025-10-17 22:59:27
09:30:06,11.51,0.05,6411,7374948,买盘,601611,2025-10-17 22:59:27
09:30:09,11.52,0.01,5297,6102121,买盘,601611,2025-10-17 22:59:27
09:30:12,11.57,0.05,2100,2421404,买盘,601611,2025-10-17 22:59:27
09:30:15,11.51,-0.06,2322,2676212,卖盘,601611,2025-10-17 22:59:27
09:30:18,11.51,0.0,4470,5142581,卖盘,601611,2025-10-17 22:59:27
09:30:21,11.5,-0.01,2598,2989043,卖盘,601611,2025-10-17 22:59:27
09:30:24,11.5,0.0,3790,4372001,卖盘,601611,2025-10-17 22:59:27
09:30:27,11.51,0.01,6460,7451277,卖盘,601611,2025-10-17 22:59:27
09:30:30,11.5,-0.01,3204,3689759,卖盘,601611,2025-10-17 22:59:27
09:30:33,11.54,0.04,4045,4654358,买盘,601611,2025-10-17 22:59:27
09:30:36,11.5,-0.04,3459,3978068,卖盘,601611,2025-10-17 22:59:27
09:30:39,11.49,-0.01,3430,3945325,卖盘,601611,2025-10-17 22:59:27
09:30:42,11.45,-0.04,2739,3146676,卖盘,601611,2025-10-17 22:59:27
09:30:45,11.4,-0.05,2536,2901628,卖盘,601611,2025-10-17 22:59:27
09:30:48,11.38,-0.02,1904,2169680,卖盘,601611,2025-10-17 22:59:27
09:30:51,11.35,-0.03,1786,2030926,卖盘,601611,2025-10-17 22:59:27
09:30:54,11.32,-0.03,928,1053461,卖盘,601611,2025-10-17 22:59:27
09:30:57,11.31,-0.01,1090,1233569,卖盘,601611,2025-10-17 22:59:27
09:31:00,11.3,-0.01,2162,2444090,卖盘,601611,2025-10-17 22:59:27
09:31:03,11.3,0.0,4193,4738943,卖盘,601611,2025-10-17 22:59:27
09:31:06,11.27,-0.03,1219,1374477,卖盘,601611,2025-10-17 22:59:27
09:31:09,11.23,-0.04,809,910349,卖盘,601611,2025-10-17 22:59:27
09:31:12,11.21,-0.02,790,887016,卖盘,601611,2025-10-17 22:59:27
