时间,成交价,价格变动,成交量,成交额,买卖盘性质,股票代码,采集时间
09:25:00,10.06,0.0,35529,35742174,卖盘,002571,2025-10-17 22:57:39
09:30:00,9.66,-0.4,6264,6229125,卖盘,002571,2025-10-17 22:57:39
09:30:03,9.66,0.0,2044,1974645,买盘,002571,2025-10-17 22:57:39
09:30:06,9.6,-0.06,3065,2946895,卖盘,002571,2025-10-17 22:57:39
09:30:09,9.55,-0.05,1930,1847457,卖盘,002571,2025-10-17 22:57:39
09:30:12,9.5,-0.05,1523,1447473,卖盘,002571,2025-10-17 22:57:39
09:30:15,9.42,-0.08,1691,1601112,卖盘,002571,2025-10-17 22:57:39
09:30:18,9.36,-0.06,3213,3027620,卖盘,002571,2025-10-17 22:57:39
09:30:21,9.21,-0.15,462,428761,卖盘,002571,2025-10-17 22:57:39
09:30:24,9.23,0.02,2920,2681420,买盘,002571,2025-10-17 22:57:39
09:30:27,9.15,-0.08,3257,2994672,卖盘,002571,2025-10-17 22:57:39
09:30:30,9.04,-0.11,1100,1003250,卖盘,002571,2025-10-17 22:57:39
09:30:33,8.82,-0.22,744,667637,卖盘,002571,2025-10-17 22:57:39
09:30:36,8.87,0.05,1375,1220089,买盘,002571,2025-10-17 22:57:39
09:30:39,8.87,0.0,1677,1483157,买盘,002571,2025-10-17 22:57:39
09:30:42,8.88,0.01,2456,2181716,中性盘,002571,2025-10-17 22:57:39
09:30:45,8.97,0.09,2021,1797493,买盘,002571,2025-10-17 22:57:39
09:30:48,8.86,-0.11,2550,2259861,卖盘,002571,2025-10-17 22:57:39
09:30:51,8.83,-0.03,3095,2723409,中性盘,002571,2025-10-17 22:57:39
09:30:54,8.63,-0.2,1566,1367674,卖盘,002571,2025-10-17 22:57:39
09:30:57,8.52,-0.11,228,194117,卖盘,002571,2025-10-17 22:57:39
09:31:00,8.59,0.07,3220,2742616,买盘,002571,2025-10-17 22:57:39
09:31:03,8.58,-0.01,1425,1220547,买盘,002571,2025-10-17 22:57:39
09:31:06,8.7,0.12,3099,2663716,买盘,002571,2025-10-17 22:57:39
09:31:09,8.77,0.07,2392,2074613,买盘,002571,2025-10-17 22:57:39
09:31:12,8.79,0.02,1667,1455265,买盘,002571,2025-10-17 22:57:39
09:31:15,8.75,-0.04,1113,976547,卖盘,002571,2025-10-17 22:57:39
